shape_so2,shape_bcoc,beta
56.993535157229864,156.46166598438205,2.5117546109858697
63.80871076355715,70.55017796396973,1.8477742381572888
3623.6716913323503,1133.160861712397,17.752147408950734
2475026.717174676,91078.83014806695,9068.349935219077
6326744.882870341,3907536.533060965,81260.02045703922
154373.05108524952,36748.00382690371,1620.5470636600419
1.276752648603498,0.29069275022173724,1.778938765180837
1207.4311221409043,157.3504835391066,4.46209195338412
143.47501286971993,208.60493027393767,4.559241868127642
21.195335249270517,15.948573209911967,1.9487751036218544
1006.8208864966183,2752.812690303966,15.00444644974497
48.956430238390205,14.073465439778477,1.7304750728869933
12.234243796257282,7.161455130300737,1.469518898389888
360.15038618052654,49.43110060161115,4.193791063672394
5314877.0603069225,968649.5426471294,22513.2363266561
42.72189866599828,10.2561986065873,0.2907490194517691
9705.42606425372,3102.6605434630474,3.497303296642008
9108290.463292263,4657096.89183975,142391.91067266543
70.71092051955715,40.0095462037545,2.6085683763922467
60.05080635673853,82.13902038815091,0.36758961404474616
9444.600525136486,630.4940710051662,2.9610398518766314
1054790.6414152037,845132.0544446585,16550.006128270532
19.903906564761154,2.648324952918824,0.22251387726379124
561285.3565516553,40335.27690952638,3619.5191732080243
565.3943954539294,689.1858228189136,11.29919921085554
1289320.6824786093,173451.61890120452,11293.542632288463
202.58426084838456,60.64912957960729,2.315114188687045
1264.99552173909,689.2924018984479,19.990940321470163
38.564010102957475,61.59994147932611,0.4279640765576191
7.796275602893192,3.6740654977394707,0.15189251755938024
141811.47533216418,150782.5287330863,2442.0640614814565
51.70637554498772,20.16366371906072,2.665363005579263
3.080235589889214,1.0283918860034396,0.39310407522504437
151.02649268329364,286.8300129696927,0.25969411068971965
293.9282827997157,60.10847093893894,2.893871836168645
733.8751717883166,9730.692971831817,4.566109590899755
1.385690281494766,0.2713472836134477,0.3035303435463027
1646.3545493823149,1774.5892989157492,9.710871775172372
48.81587610191532,9.354005918003455,2.255623060422057
307.75835764520025,241.2064159386562,8.181578071145895
11.495355354324715,37.33427590396818,0.39275453733994486
57311.54387819475,78149.4152838223,10.033087840390552
25.047503914088868,14.402224833987837,0.07061979063253519
202831160.0614943,28069642.605403163,1119473.7201115526
16.18069186628833,14.424370916193084,0.4571314173302939
177.03817331890653,316.2865222274571,4.520275638988393
124.7503738853649,15.567577891017864,3.059588292107112
625.2486484935059,125.14708882368465,0.15430708728943732
12.595358416627603,10.430315962603512,0.9843783708682224
794.720221673163,532.6688019185048,14.818399551070904
43.51803316083526,29.401993326387693,1.9691179243820809
115.11623986995957,184.46637425280562,3.421755371699043
46957.59589135857,33196.48725274941,252.95657470874247
48048.050189954796,6889.440494589954,199.91893634189813
1258.6973942237903,578.5242587717388,20.772431018913462
831.3741256860376,788.7843413840687,5.486551726094446
107.68031644087843,119.54221853900063,2.297277319610817
