year,erf,erf_sw,erf_lw,aprp_ERFariSW,aprp_ERFaciSW,aprp_ERFariLW,aprp_ERFaciLW,aprp_albedo,aprp_t9
1850.5,-0.16832892535124508,-0.022353162183065267,-0.1459757631681798,0.030469381181486694,-0.08278239197801586,-0.08618077322447543,-0.05979498994370441,0.0159745475643296,0.0390487632127074
1851.5,-0.289961258541034,-0.22478827049928682,-0.06517298804174715,-0.00032600642073347605,-0.24243082736487365,-0.08617138800845135,0.02099839996670418,0.020977803179646325,-0.08060671249669114
1852.5,0.11195488064145415,0.23533084617648978,-0.12337596553503567,0.042235957258695826,0.1273121374712383,-0.09037725333300628,-0.03299871220202933,0.04534201613382823,0.07531266274267856
1853.5,0.22101487413229992,0.20556293654792998,0.01545193758436996,0.024562793586746377,0.17901141267440138,-0.005647006303306075,0.021098943887675997,0.018395635888838597,0.06334184701274488
1854.5,-0.1464221845171149,-0.15039243467495733,0.003970250157842452,0.0051221424968084794,-0.12706080357329697,0.003777652112438634,0.00019259804540379863,0.007348823241817949,-0.04966310289680703
1855.5,0.051930721731528885,0.044986280325786644,0.006944441405742223,0.007492631042656514,0.03329830645024248,0.025516393677428657,-0.01857195227168641,0.006194704734729893,-0.031910012788580244
1856.5,0.06743955724494642,-0.14120570939427735,0.20864526663922375,0.02025961215039507,-0.11428819896029711,0.11007816902539429,0.09856709761382941,-0.015852501823427442,-0.06834941569415984
1857.5,-0.0438863053044383,0.1322312402461982,-0.17611754555063652,-0.024102307309907922,0.18779500199925617,-0.04445785875201558,-0.13165968679862097,-0.010494128953164171,0.10523511406318932
1858.5,0.1338902375011725,0.038576478185104485,0.09531375931606804,-0.003408274222997705,0.06729267475482893,0.01207993155695756,0.08323382775911047,-0.005937333235827021,-0.04643901241678234
1859.5,0.05321769307161831,-0.05244010298071424,0.1056577960523325,0.007872457662487828,-0.06909189608355437,0.025098281897560453,0.08055951415477208,0.014596163330003796,-0.032884507895474806
1860.5,-0.14448379862452418,-0.27982452632858795,0.1353407277040638,0.0025719382393665723,-0.22320424224064958,0.05412164014483397,0.08121908755922981,-0.020000380389065667,-0.13738612497041267
1861.5,-0.013437395613646116,-0.03115891457550315,0.01772151896185704,0.019979862740333258,-0.019649316636564263,0.0418700212563013,-0.024148502294444294,-0.006791444776471891,0.00678593725253688
1862.5,-0.06638837440397626,-0.04570947004469747,-0.0206789043592788,0.04973861774898339,-0.06564976323292132,-0.02569792885422559,0.005019024494946789,-0.005063182219784732,-0.07112926002985531
1863.5,-0.050715349590411775,-0.04737253419195442,-0.00334281539845732,-0.010767210287189058,0.0009633792813490231,0.0817963637825248,-0.08513917918098211,-0.006395286045199781,0.07125969169054651
1864.5,-0.2531868193232723,-0.25264294751841465,-0.000543871804857631,7.582371554210737e-05,-0.21542085248694354,-0.07885667477453069,0.07831280296967312,-0.014037043178906762,-0.1937988151545896
1865.5,-0.24344778348344712,-0.06745850980521495,-0.17598927367823222,-0.0315603735354793,-0.03259929652692268,-0.0779226269822016,-0.09806664669603062,0.00966697584945537,0.04487417026611692
1866.5,-0.09187202951915331,-0.19054472377947018,0.09867269426031687,-0.0241861404261951,-0.14829041316342248,0.06260395608068747,0.036068738179629384,0.0002250223649436269,-0.15871710956504853
1867.5,-0.25779088119013427,-0.25506533627175143,-0.0027255449183828336,-0.002862699879979331,-0.2175695263348926,-0.03653862144182105,0.033813076523438214,-0.014141284473206712,-0.07102966305049137
1868.5,-0.05139759615496297,-0.09699170481050573,0.045594108655542774,-0.0066341713089663875,-0.08029001937211451,0.04127421101833259,0.004319897637210177,0.002475352554165806,-0.07366435203136547
1869.5,0.09579748042040603,0.06609815536401198,0.029699325056394055,0.013299995383062329,0.030656683237805526,0.024695808423740823,0.0050035166326532566,0.025254594755875104,0.06015245487502514
1870.5,-0.18624187927086963,-0.17506426386170015,-0.011177615409169436,-0.003019243902147401,-0.18718302531744724,-0.05391970244736193,0.04274208703819249,0.020466304550117824,-0.019276940321858754
1871.5,-0.35302477547569183,-0.2597518780559673,-0.0932728974197245,-0.022482952193776228,-0.2370130000116506,-0.02469474905936844,-0.06857814836035607,0.010073524723568527,-0.04092717843029647
1872.5,0.06709854688309003,0.1646144469455518,-0.09751590006246179,-0.024414139911085677,0.2271739526831822,0.0019307314443594709,-0.09944663150682127,-0.009938755793113985,0.07197917654191331
1873.5,-0.010706791020837228,-0.09740268724984918,0.08669589622901198,-0.0073466578571475365,-0.029755950733910002,0.08169266665820378,0.005003229570808211,-0.010360615235387897,-0.13594489518439562
1874.5,0.06268578318384596,0.10726179710946175,-0.044576013925615825,0.003417229272257842,0.1664292628688561,-0.01929518798895555,-0.025280825936660284,-0.01266172710924684,0.019749744773910005
