model,scenario,variable,region,unit,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Adam et al., 2024",historical,Emissions|HFC-23,World,kt HFC23/yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005812314,0.035426138,0.003913905,-0.030618979,-0.004500292,0.00087395,0.000949946,0.001032552,0.001122339,0.001219935,0.001326018,0.001441342,0.001566803,0.001703185,0.001851333,0.002012349,0.00218737,0.002377613,0.002584402,0.002809175,0.003053499,0.003913319,0.028962213,0.123792046,0.275435755,0.426515646,0.564833283,0.700405687,0.833675899,0.964627138,1.093232209,1.219499194,1.343401618,1.464933733,1.584082895,1.700829528,1.815181744,1.927064591,2.036527578,2.143606626,2.248206207,2.350244289,2.449846423,2.547000174,2.641623815,2.733635311,2.823160215,3.308238102,3.412108854,3.654298666,4.055111559,4.216507725,4.326133094,4.227156807,3.834191419,4.656061392,5.090458271,5.350316484,5.747925172,5.794054188,6.748611281,7.61852988,7.082930135,6.619382252,7.278847312,8.188958959,8.177011135,9.088606061,9.520253968,10.10080606,10.42264982,10.34886703,11.064798,8.939704476,9.468197939,9.637622483,11.86601916,12.65206849,14.33640778,11.61124895,11.45835029,9.597487786,10.52849806,11.72860916,12.9196918,13.9239643,14.43529928,12.87391086,12.78673825,15.12309867,16.83284973,17.31192494,16.50514026,15.53380421
CEDS-BB4CMIP,historical,Emissions|BC,World,Mt BC/yr,2.103349413,2.078537068,2.069980663,2.077701492,2.105213778,2.105107696,2.074844178,2.154043926,2.126760019,2.123481387,2.134104672,2.144116861,2.108140224,2.11351758,2.078070202,2.130288258,2.117157342,2.11924835,2.190115585,2.144634167,2.146455306,2.107982761,2.094232559,2.100022126,2.16236606,2.156555939,2.119683522,2.177976749,2.205878488,2.167536383,2.194622712,2.194949979,2.166049591,2.15629982,2.146311141,2.171610464,2.164326939,2.190949838,2.261211304,2.213763444,2.222561848,2.178598594,2.168380029,2.159952556,2.220989518,2.209979084,2.16090472,2.221374058,2.242026799,2.215053797,2.223781571,2.227481492,2.211562629,2.188957214,2.206931934,2.224920928,2.233048143,2.250366596,2.32304589,2.278829345,2.291706882,2.265022086,2.241187896,2.245724897,2.306035953,2.302200731,2.276562497,2.312092445,2.352039326,2.321123066,2.338562134,2.351055769,2.320776598,2.301241659,2.330708132,2.342526883,2.341475192,2.366968298,2.442334265,2.401327036,2.424804282,2.383584747,2.377546673,2.382135383,2.438561806,2.432086336,2.431404625,2.468417963,2.506835857,2.482917342,2.474569921,2.522919198,2.482182473,2.445103748,2.478770838,2.50714696,2.508230003,2.560364038,2.617385048,2.594103077,2.61404172,2.57056217,2.552528767,2.573783375,2.655849725,2.639708817,2.622173621,2.688092235,2.714574989,2.705380347,2.708362902,2.731909818,2.712144653,2.685263113,2.726072122,2.781254995,2.772481637,2.826397873,2.892780335,2.855788494,2.902621829,2.882941987,2.862630241,2.937182868,2.964465639,2.931341509,2.941261018,2.981510886,3.006508031,3.037426132,3.035261234,3.079468615,3.066804548,3.045042989,3.107401043,3.117109736,3.129825396,3.176666192,3.266592281,3.242863239,3.307335726,3.280761015,3.270301086,3.289557983,3.367374796,3.391159958,3.343916666,3.442816514,3.475309472,3.542891852,3.551677073,3.576596349,3.573835198,3.597571247,3.665529579,3.733502917,3.771057351,3.915927217,3.896787262,3.920649321,4.006873854,3.97730349,3.986361716,4.077709946,4.026089287,3.995841734,4.04752364,4.154206273,4.157192126,3.967849705,4.103142405,3.93055764,3.929496289,4.263213831,4.156886437,4.190747834,4.151823187,4.23360775,4.179629128,4.239913545,4.18910277,3.945302237,3.917776904,3.907051591,4.06716712,4.090920537,4.253380032,4.257319103,4.11234657,4.248787421,4.272432128,4.333289165,4.420839092,4.437006061,4.433003185,4.203407115,4.154429449,4.145076867,4.224153708,4.297815333,4.47486786,4.305842564,4.348643768,4.417916135,4.470280521,4.547318367,4.774906039,4.953588998,4.919433424,5.001185548,5.109768613,5.11914766,5.124628566,5.307277438,5.146902712,5.165866627,5.183525527,5.294794276,5.301105686,5.335598247,5.482205503,5.605907258,5.909407323,5.845339132,5.917119282,5.926787178,6.205664662,6.335939844,6.556866108,6.603214427,6.485895392,6.352017476,6.631693447,6.318991858,6.508275766,6.587595932,6.72056282,6.899570666,7.07898739,7.028020764,7.202901587,7.724177562,7.046654988,7.251680006,7.677140811,7.674815714,7.477494808,8.120389485,8.164835408,7.39010493,6.980707235,7.047029785,7.420723603,7.488790763,7.663673782,7.850748453,7.80562985,7.985091145,7.778543397,7.658038215,8.099606175,7.730697205,7.998766072,7.662854385,7.753269073,7.742707874,7.363969451,7.369589424,7.210656602,7.454792755,7.05631324,7.287061569
CEDS-BB4CMIP,historical,Emissions|CH4,World,Mt CH4/yr,41.85717381,41.72712618,41.67491718,41.878524,42.23678729,42.19649462,42.12990458,42.65671295,42.53025909,42.69951142,42.93493667,42.93211851,42.87686957,42.91771943,42.57836265,43.18105371,43.06628308,43.15166029,43.75053742,43.52275133,43.59458056,43.5080001,43.58088488,43.8869085,44.65534008,44.69723948,44.74702595,45.27069021,45.65245327,45.70858313,46.22407012,46.2085761,46.26623046,46.26743458,46.14190567,46.60873966,46.61092137,46.90882993,47.53947206,47.34796601,47.51832256,47.22594528,47.12045476,47.18301816,47.76671943,47.61637421,47.43188051,47.76836915,47.9273862,47.92914385,48.1171927,48.1944977,48.45842968,48.42409774,48.59732717,49.06157771,49.2503703,49.5694705,50.27720994,50.20249647,50.50398144,50.41797874,50.35750753,50.62654895,51.30884455,51.31718259,51.39608984,51.69803279,52.07606108,52.12269309,52.4987466,52.69363797,52.91933378,52.95324276,53.25709925,53.72843947,53.93642719,54.35843068,55.18064528,55.16381735,55.64197611,55.5572774,55.71750789,56.10668752,56.86225362,56.94132716,57.35417192,57.74030882,58.23877494,58.45075678,58.78651282,59.1809232,59.32106886,59.23716636,59.52774959,60.09074581,60.22217213,60.79354784,61.4416178,61.50880698,61.91880543,61.68314852,61.70625689,62.11067679,63.09026515,63.06237005,63.33421348,63.82966576,64.15377171,64.48868272,64.90697995,65.15547246,65.3705582,65.44934398,65.87497361,66.64251321,66.87341922,67.4455562,68.12689976,68.1317962,68.63616947,68.77103749,69.13659604,70.19292555,70.68467454,70.89973091,71.50812421,72.03159361,72.52774435,73.35344181,73.98273118,74.70135056,75.26308139,75.62488364,76.38272125,76.96566503,77.44781214,78.35430464,79.65170705,79.9454467,81.09771381,81.38454285,81.69782713,82.20945661,83.48577271,84.17026249,84.53591616,85.70567537,86.49676123,88.00161213,88.87877734,89.49261471,90.08236293,91.08777407,92.19556149,93.27189508,94.40851738,96.71500134,96.92039209,97.84249506,99.26600623,99.67784299,100.3615106,102.2348912,101.834791,101.9004496,103.4677124,104.9441324,104.8548291,103.9244536,106.3690254,104.4361918,106.0547818,109.9052711,110.4013811,111.367294,111.5884912,114.6320045,115.3567437,117.8562924,118.6399265,117.2751553,117.5833865,119.1241352,122.1984268,124.0005191,127.552283,129.6366527,129.6082152,132.3646188,134.4850268,136.5439197,138.3999899,140.7317885,142.768834,141.6421149,145.1124191,149.6119465,152.2123581,155.0076833,158.5651152,161.9390279,166.1022905,170.5381315,175.0141479,182.70662,189.6572639,195.9871288,197.8335544,205.8178678,211.6428141,217.026383,218.0610531,227.7569758,228.0829124,235.5991397,243.0031637,247.6922538,250.217817,256.955318,264.2628446,265.1892249,274.1578458,278.2496559,278.2846409,278.8315702,284.5314885,288.0909807,290.2244658,295.0979698,293.4111092,287.2033506,293.0184812,285.473502,289.8461112,291.295819,296.2923967,300.1488154,303.7085335,307.2385359,308.4624193,321.4818916,302.5788238,304.4401764,316.3587328,310.8651913,315.5456064,339.2759875,321.631158,315.9642329,318.0143625,319.7154968,325.3662624,331.2823882,339.7914204,345.0074836,353.9191275,349.4237694,351.1699935,351.8307484,357.1502981,360.7896662,368.5936492,366.221038,372.6095506,378.3837161,369.5283907,372.0471712,376.6558567,382.9951176,372.8893223,378.6611276
CEDS-BB4CMIP,historical,Emissions|CO,World,Mt CO/yr,348.3998523,343.7983256,341.6804426,343.5463296,349.6859489,348.0144418,343.1898403,355.8080262,351.7053283,351.3727872,354.2827696,354.568076,349.1092241,349.9182804,341.9029748,352.7905084,349.2327398,349.4676029,362.5045977,354.8757403,355.2102783,347.70567,344.4565179,345.6192154,357.9453536,354.8883035,348.7332743,357.3794344,362.5888384,355.758948,361.4384905,359.9067164,355.8623152,354.1017677,350.3838553,356.6182455,354.0083711,358.5949978,371.152509,363.2359037,364.6728319,356.4396596,354.0344294,353.1530094,365.5014332,361.9699772,354.2518944,363.3149024,367.4104525,363.2382925,365.586672,364.6586281,362.697261,358.3743028,359.2693495,364.0219028,364.0513027,366.9260477,379.7399821,372.5522269,374.4331318,368.9729968,364.2799445,365.6096549,377.6769716,375.2680277,371.3214043,376.1229917,383.5899234,377.9996149,382.084194,382.5536991,378.3165845,374.0020318,376.6446509,379.8990191,378.3990342,382.0428106,395.539697,388.7425551,391.5693913,383.6585485,381.8256399,382.9263999,393.6066023,389.9876979,389.3631279,394.1452773,400.685369,396.2882069,395.2136583,401.7088404,396.332917,389.0582136,391.9803037,397.0561153,395.1093393,402.1591811,412.7408264,408.144999,410.704066,401.4765693,396.6819624,399.4616431,412.3306562,406.9853108,403.6890503,413.5618906,417.9745135,415.2731665,415.0375349,416.2271879,413.1237135,406.2933285,409.4294353,418.6216126,415.2521633,422.3981955,432.9425709,424.3401277,431.0554705,423.7250634,416.2794599,427.8944357,434.66497,425.6584712,428.1812768,432.7703462,436.7454706,439.7781222,436.0314142,439.6793386,434.8248277,426.9765014,435.4278724,437.1133085,436.8556365,442.1171252,451.6553447,447.7475905,453.2981899,444.1226217,439.7749401,443.5264751,456.658916,453.9411152,444.0889259,456.1453634,456.2780279,461.6702689,459.1017187,457.7244387,455.1530269,450.7563637,463.4288407,468.5196475,467.4594655,482.0420274,484.6258611,481.9111484,492.5355764,483.712561,479.7434414,489.7929484,496.6198344,487.7187178,486.9579241,498.4011988,502.292937,495.6665238,505.6668544,492.7345272,489.6415041,523.5170651,507.5570635,510.9716281,508.1042359,520.8881743,520.1509958,530.5491362,536.3428728,505.9114836,510.6473205,508.5546349,527.4650713,528.2644425,547.8931591,547.3900078,530.7623103,549.0871495,545.1621734,548.6127276,556.3037573,557.2434203,564.9931356,556.1963737,546.8448207,551.6356769,571.5635414,575.811305,602.8173446,574.4631211,587.4841268,604.1542617,608.8691577,618.2489512,648.7311747,668.870527,634.0550455,634.5390748,637.5747698,675.3217362,656.8874329,722.4510693,671.4085615,694.4057102,695.9274424,730.4285421,723.1310899,728.4977788,760.9662532,772.2067036,841.7751977,795.1294537,793.3031003,787.4678215,822.3346641,834.039687,857.4720291,858.0531128,849.6755335,835.0535556,929.8326777,824.5999803,849.0101449,866.4198575,873.4339762,908.9647836,904.6514954,883.5129804,895.2663419,1081.153708,863.7208546,894.1567109,1013.778506,907.9274453,873.7916459,1159.228301,1036.401119,894.2833095,842.8206815,839.1399295,925.6036433,901.9054544,898.5311355,904.6199929,934.3643587,883.8447002,825.9602576,832.0281368,863.3306882,815.2967331,856.5455543,802.5990518,856.1747193,908.1814816,771.1113818,763.2981882,750.3109266,832.7026963,743.5945552,801.8624113
CEDS-BB4CMIP,historical,Emissions|N2O,World,Mt N2O/yr,0.900303351,1.057859814,1.059291321,1.060722827,1.062154334,1.06358584,1.065017347,1.066448853,1.06788036,1.069311866,1.070743373,1.072174879,1.073606386,1.075037893,1.076469399,1.077900906,1.079332412,1.080763919,1.082195425,1.083626932,1.085058438,1.086489945,1.087921451,1.089352958,1.090784464,1.092215971,1.093647478,1.095078984,1.096510491,1.097941997,1.099373504,1.10080501,1.102236517,1.103668023,1.10509953,1.106531036,1.107962543,1.10939405,1.110825556,1.112257063,1.113688569,1.115120076,1.116551582,1.117983089,1.119414595,1.120846102,1.122277608,1.123709115,1.125140621,1.126572128,1.128003635,1.129435141,1.130866648,1.132298154,1.133729661,1.135161167,1.136592674,1.13802418,1.139455687,1.140887193,1.1423187,1.143750207,1.145181713,1.14661322,1.148044726,1.149476233,1.150907739,1.152339246,1.153770752,1.155202259,1.156633765,1.158065272,1.159496778,1.160928285,1.162359792,1.163791298,1.165222805,1.166654311,1.168085818,1.169517324,1.170948831,1.172380337,1.173811844,1.17524335,1.176674857,1.178106364,1.17953787,1.180969377,1.182400883,1.18383239,1.185263896,1.186695403,1.188126909,1.189558416,1.190989922,1.192421429,1.193852935,1.195284442,1.196715949,1.198147455,1.439141995,1.68212818,1.773843245,1.878378564,1.929155009,1.972194587,1.941169302,1.843292879,2.014727938,2.336676893,2.524198353,2.595771134,2.495548711,2.402181787,2.433061772,2.519012308,2.550988816,2.602638956,2.634914712,2.573489108,2.636716149,2.712008829,2.682392941,2.660038832,2.660802484,2.610631597,2.465769857,2.429261364,2.447216186,2.433790507,2.357483692,2.288282479,2.280912296,2.257851044,2.246343214,2.199258259,2.24579057,2.233842055,2.245154375,2.24095474,2.103423066,2.160458693,2.315905071,2.480604223,2.607509153,2.512090619,2.403985556,2.428031914,2.565833335,2.708761894,2.774574634,3.185790756,3.733763361,3.863368037,3.79820282,3.814410661,3.924581433,4.180758761,4.372352258,4.510592068,4.802707448,4.572129567,4.347082404,4.589979043,4.568549359,4.244722841,4.156774059,3.883771256,2.894721328,2.464772422,2.720619483,2.935465732,3.677334537,3.720663482,2.757043431,2.380162068,2.387728851,2.598996116,2.643774429,2.469460441,2.97529211,3.183974741,3.049580276,3.051152149,2.946814495,3.205834805,3.545597429,3.872580662,3.857643935,3.842421065,4.050189508,4.23244398,5.811118402,5.628937936,4.030140747,3.971983954,3.427484299,2.830868421,2.671314986,3.05105073,3.367728382,3.471729612,4.219155864,4.428570182,4.396966521,4.921238672,5.058225783,4.757349383,4.34778338,4.506407323,4.932650429,5.139337041,5.410491142,5.495783002,5.436428036,5.658520638,5.870801804,5.904421892,5.953624925,6.014965135,6.092139486,6.185409549,6.295037986,6.416983258,6.555537008,6.71467033,6.882603182,7.067537686,7.273564529,7.872747772,9.03921852,11.03512073,10.07260429,8.244387247,8.209377404,9.121977832,7.783330564,7.051145366,10.43838167,11.34039769,10.03988232,8.528943045,7.048736744,7.159348026,8.305249956,9.563221665,10.54231598,9.510470668,9.627449656,9.239167098,9.06481277,9.109146065,9.427980842,9.56522195,9.753602275,9.811996368,9.88936011,10.11800022,9.970493446,9.962313566,10.27129613,10.30213322,10.54841785,10.60812748,10.86406869,11.31221351,11.14089056,11.0325207,11.13901716,11.32136879,11.21021591,11.54560969
CEDS-BB4CMIP,historical,Emissions|NH3,World,Mt NH3/yr,6.621228655,6.552572426,6.510804494,6.571653789,6.704297826,6.631991549,6.609604561,6.733462164,6.680143396,6.729538109,6.810524809,6.762341964,6.752821645,6.747159676,6.576826247,6.789366879,6.712177939,6.720169147,6.897310484,6.830462941,6.827484727,6.739100963,6.711498147,6.771157041,7.012741189,6.933071647,6.92327595,7.016168232,7.093189726,7.075747,7.224793217,7.159832002,7.172370686,7.14767413,7.031295971,7.186990246,7.138607376,7.201394984,7.375858402,7.307141261,7.322581478,7.198273474,7.139498793,7.157482615,7.369917225,7.263570332,7.218278402,7.271732524,7.305464003,7.307924259,7.373124856,7.3309777,7.390142979,7.345219647,7.308715002,7.454050837,7.459680556,7.519602599,7.705948577,7.670641733,7.712177752,7.629356957,7.564884969,7.630017125,7.849686211,7.770503946,7.77712256,7.8069639,7.890229019,7.88355795,7.994015739,7.97019735,8.017693097,7.961029566,7.957536007,8.073842075,8.077152007,8.135270958,8.346805484,8.308429231,8.35577041,8.264238684,8.240929271,8.315151644,8.521385648,8.441232545,8.504370119,8.534134718,8.625299032,8.638053951,8.705415081,8.739693009,8.747737701,8.668349074,8.657528724,8.782629316,8.773419908,8.869006331,9.036427939,9.002671997,9.059645603,8.931883142,8.875515137,8.94138944,9.154207323,9.050740745,9.088146346,9.154014254,9.206679716,9.244868285,9.294356181,9.27409058,9.326610785,9.254006512,9.262929393,9.439860458,9.420071454,9.536918364,9.70922314,9.640132506,9.756958367,9.688588945,9.638818566,9.862329548,10.03901802,9.939982177,10.09762892,10.15189526,10.24336506,10.41496518,10.43298362,10.48524795,10.54152538,10.48715592,10.63779841,10.76508184,10.82560688,10.96312982,11.1675601,11.18955831,11.32385777,11.25028254,11.27806266,11.4466549,11.71796048,11.71653469,11.75249148,11.90953616,11.96591929,12.20124847,12.25836603,12.26758558,12.36350319,12.37255933,12.65206758,12.76056114,12.85238463,13.0964949,13.27440365,13.31839097,13.56899389,13.51243129,13.54083538,13.74194027,14.05471281,14.03963096,14.14491881,14.29667083,14.49577382,14.70221135,14.81722096,14.77907561,14.83284538,15.23030517,15.16768683,15.56986122,15.85133953,16.12091646,16.30485761,16.54957564,16.77660243,16.60542527,16.7238696,16.75596397,16.93116438,16.91693059,17.2503272,17.33477723,17.31692412,17.58500795,17.53763417,17.63990591,17.81065799,17.82845521,18.0587462,18.12583719,18.27084184,18.50928811,18.92121599,19.45264207,20.12331833,20.23770857,20.93249771,21.6432485,22.09211388,22.39326081,23.02216782,23.74426429,23.90817432,24.43729318,24.79601595,25.6419271,26.19589559,27.62116158,27.58706779,29.06067505,30.76923161,32.48239076,33.81041946,34.36672333,37.22538526,38.05601762,39.25908334,39.44502931,40.06239878,40.80068547,41.75600547,42.43393467,43.46368614,44.32937258,44.98338892,45.35025928,46.47004564,46.15754135,47.12578617,47.81974305,48.54151713,49.49789153,49.94159803,50.39747604,50.82056123,52.63530096,50.77052765,51.3583795,53.04402125,52.31074527,52.4659594,55.27354872,55.92036322,54.0789603,53.98983962,53.96965525,55.87683861,56.4648906,56.79254998,57.65194511,58.85121605,59.68785207,59.65279802,59.54128881,61.12294958,61.35947988,63.03991285,62.81563171,63.96883667,64.98045031,64.72413999,65.0858795,65.73993105,67.33694222,66.88342123,68.77790992
CEDS-BB4CMIP,historical,Emissions|NOx,World,Mt NO2/yr,19.41630683,19.19690838,19.19963556,19.11586459,19.2643242,19.46205886,18.92503133,20.02405026,19.7879422,19.43991988,19.37853535,19.7672871,19.05100379,19.2549051,19.16828631,19.41554358,19.44826532,19.42595428,20.22403371,19.59735979,19.66005524,19.23592024,19.08308347,18.99558911,19.48018921,19.61042354,18.90076233,19.70834342,20.12612746,19.34268941,19.36981705,19.61798459,18.97853567,18.95239702,19.18672773,19.11722191,19.13895161,19.43457169,20.20682913,19.56465865,19.69571992,19.24555272,19.26501462,18.99265539,19.5154534,19.60143965,18.74691417,19.70972839,20.08522732,19.41543218,19.33659794,19.60984061,19.06449536,18.86090306,19.34891717,19.20851543,19.37625198,19.51832587,20.3488819,19.69180764,19.79755518,19.57990789,19.36294495,19.20146315,19.71777748,19.87233412,19.2993949,19.87411376,20.51787326,19.78317466,19.75661254,20.11308727,19.31173405,19.1818503,19.73908962,19.54410422,19.50511978,19.75824808,20.52987618,19.9478278,20.12049582,19.66404365,19.6596459,19.44895893,19.86804908,19.91176296,19.49342866,20.10854979,20.61706451,19.97425714,19.50365697,20.33172944,19.55008269,19.09616359,19.68953949,19.63785902,19.59909859,20.05373721,20.63890889,20.29488409,20.34233181,19.90110041,19.63284562,19.67669946,20.24395872,20.16352717,19.49398645,20.58537012,20.99193957,20.37051516,20.05032296,20.54153153,19.9433637,19.56809552,20.12808091,20.46424583,20.33039105,20.79726075,21.45553464,20.839483,21.22131479,20.93529289,20.44532452,21.09291662,21.46032039,21.09304042,20.90720567,21.59827947,22.04800265,21.7352826,21.3695975,22.06456056,21.41251831,21.03792611,21.84585582,21.76126651,21.95124841,22.33180143,22.8472927,22.79839244,23.12259661,22.75220639,22.48191172,22.58613156,23.43345692,23.51507755,22.55701509,23.97130736,24.24642227,24.07129332,23.97186882,24.43422133,24.20531441,24.02796785,25.03618499,25.68623752,25.80830981,27.01433715,27.40629287,27.53352481,28.25732583,28.08034188,27.96975612,28.81193468,29.10661794,28.90521474,29.1116571,30.74683773,31.1688666,30.58248351,31.97321606,31.63354693,31.9473978,34.50773989,33.5764511,34.44364552,34.77338068,36.54422778,36.93283849,38.18105724,38.15640698,35.49588465,35.64102641,35.35204269,37.4734429,38.15769869,40.51721914,41.36836573,39.77992869,41.85614638,42.96236145,43.69756297,44.0749127,45.22765441,46.44711982,45.65729145,45.26066861,47.7676307,50.68277861,48.85213283,53.32477787,52.88160202,54.14354562,56.23400366,57.40653621,60.79796442,64.22353223,66.85674317,65.18485233,66.05640568,68.62237007,71.02684838,73.08653553,77.56831591,79.26321853,82.02582098,84.2804238,89.26761646,92.47852916,94.36898185,99.5366479,102.0998814,108.0861188,110.6800651,110.5881277,108.9697513,114.3252457,116.8854691,120.2733098,122.1459073,120.8628892,117.9099888,119.443476,114.4932086,117.9665814,119.5715695,122.3402739,126.1873825,130.6163655,131.7785272,132.5843891,138.4671745,132.8300553,135.6205199,138.7881368,138.3955835,138.3912639,145.923057,146.9492434,140.3104751,139.3414341,140.1734316,142.0701767,143.9205375,149.5616013,153.102068,154.126707,159.5357763,156.0357584,147.616174,150.1816315,152.4013715,152.1804895,147.6767997,146.9640894,146.8390911,143.2606774,142.8979338,140.7429473,141.2640584,129.9232613,133.143778
CEDS-BB4CMIP,historical,Emissions|OC,World,Mt OC/yr,15.47674192,15.21756051,15.0632521,15.21171687,15.58869306,15.38796468,15.22543728,15.73542863,15.54509664,15.60475881,15.85035441,15.72316345,15.55713712,15.55817558,14.98944967,15.71199213,15.39053816,15.43254493,16.09693889,15.76800632,15.77584902,15.35462779,15.14676107,15.23762578,15.90983327,15.62318293,15.40394522,15.70803546,15.93462577,15.66245474,16.04970075,15.83833064,15.74425794,15.63873944,15.25948833,15.76487143,15.49884988,15.74264102,16.37691863,16.0338514,16.09039463,15.64959605,15.48098378,15.51248796,16.20165814,15.91956873,15.66553593,15.97661309,16.16520931,16.07568882,16.28086581,16.1031069,16.11690387,15.87240999,15.71848673,16.13778973,15.99591738,16.16216215,16.77917821,16.48819974,16.57509059,16.23909355,15.98052148,16.11791602,16.77539685,16.54363414,16.45146508,16.57427272,16.90848246,16.72484945,17.02480504,16.92166213,16.8594186,16.59677925,16.53713086,16.87567671,16.68904255,16.86904134,17.55251298,17.26723699,17.38724491,16.95173742,16.81630672,16.94465044,17.53731277,17.25428899,17.32053772,17.44132947,17.73187744,17.59707668,17.66750368,17.84160773,17.68814156,17.31767649,17.28166259,17.70291496,17.50488312,17.87156936,18.41526044,18.19278148,18.34789089,17.84948986,17.60424617,17.78615642,18.46898154,18.12067656,18.08713268,18.42995964,18.62274789,18.59876139,18.67394303,18.59226277,18.57358577,18.21765347,18.22251928,18.79924686,18.52894576,18.90738452,19.44194076,19.03534743,19.4068541,18.94891059,18.55901755,19.13670618,19.51449261,18.95553359,19.202644,19.29114346,19.4317603,19.69885233,19.54505938,19.54344429,19.37894574,18.93344409,19.23531232,19.43135723,19.29007183,19.55011245,20.0162302,19.77406927,20.00798474,19.43538501,19.18917841,19.42315718,20.07647228,19.77639982,19.42548037,19.82885125,19.74990062,20.12178063,20.00616347,19.74299024,19.60208439,19.28061163,19.89454419,19.98711218,19.86372696,20.40338625,20.58205965,20.35264403,20.85069751,20.26838598,19.97689784,20.31501119,20.87057679,20.34491626,20.21641426,20.50004205,20.68955782,20.60265614,20.69163746,20.14646312,19.79247663,20.84124918,20.22281605,20.23549548,20.08276394,20.32880345,20.33232655,20.67936153,21.24832908,20.03833726,20.38303025,20.25750232,20.95707463,20.81477577,21.44538913,21.12806257,20.50300078,21.23346304,20.77846872,20.72009337,21.28265489,21.06631491,21.20580544,20.78200737,20.39737359,20.25623238,20.69730465,21.29233695,22.29837138,20.52659991,21.04593941,21.6116561,21.61957218,21.51969483,22.50265597,23.43387278,21.73851618,21.46483097,21.33090234,22.7075631,21.93117171,24.03051901,21.82760924,22.13017032,21.86497498,22.95496149,22.14459751,21.3749883,21.98634274,22.30916387,24.62952592,22.52578181,22.62349927,22.11466532,23.3683851,23.3287522,23.91738511,24.04721185,24.00574201,23.57102549,26.89502524,23.02373736,23.8605855,24.31727756,24.40448497,25.75268385,25.62551305,24.7891651,25.70063057,32.71709582,24.86135715,26.14560415,31.08535001,27.52201362,26.47406483,36.1021744,35.51187918,28.0910744,25.40310024,25.08758044,30.85036067,31.1056355,28.83280848,28.97188162,30.34454902,28.92387154,27.19959757,26.94708079,29.56253966,27.00530817,30.01380296,27.15868917,30.01531413,32.26322791,27.58862609,28.02967426,27.98711231,33.21662648,29.31078163,34.02728301
