model,scenario,region,variable,unit,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
gridding-emissions-incl-ceds-extension,historical,World,BC,Mt BC/yr,2.0814879929813928,2.083182150320374,2.101828403727285,2.102592216039027,2.10219447710309,2.1193208847954543,2.129828377354043,2.1338147025792535,2.139943625087504,2.1541155794393,2.145321680565341,2.143549904869541,2.1348374229979017,2.13446700179108,2.1294380638677937,2.1320105025188303,2.1483963958940087,2.162042130624954,2.1656233861720064,2.1633284312499343,2.1570624341212943,2.141928790857629,2.146744131646072,2.1492269768590084,2.1520201717050838,2.1691994473893406,2.1916103340188418,2.19309756565223,2.2011232508271035,2.21714771588222,2.2165224690055076,2.206947126485354,2.202621428784472,2.1985816017798396,2.192950815182229,2.1984224144202837,2.2209742769306593,2.234695167481267,2.2461797718947087,2.249700992215984,2.246169621237257,2.227721090631439,2.2301639216154374,2.2288427833714275,2.2265975926447985,2.2383848147822882,2.256421659819614,2.256865408322693,2.261015467801399,2.2751606362404817,2.2728229686071986,2.265218955595339,2.2676259891308033,2.269101293297541,2.2730874711711277,2.281679863127297,2.3110046220385203,2.3276090919173673,2.3418537504802477,2.349954741110556,2.3523210255147955,2.33899838644276,2.346495049337558,2.350659055954589,2.3551443173309576,2.3717898086553837,2.39720759901723,2.4022372106767724,2.4108500894371736,2.4291640904529763,2.4319631466911806,2.4255537692875917,2.4312576630770217,2.436783746899634,2.4386034983426,2.4504668273711365,2.481368936276617,2.500775557335681,2.5179942393635213,2.5270986756066756,2.5404142284140603,2.5297076236516567,2.5387865140477337,2.5438837377883834,2.5577855967476664,2.5797548129166783,2.614209013043757,2.624582966449239,2.635590919755513,2.6571295204521443,2.666944713526602,2.6610415749048686,2.658752888896893,2.671027977472125,2.674825690885011,2.6972375048148387,2.735709296119804,2.7702256031330617,2.7886305808153593,2.8048700593990143,2.81381693205315,2.8057684654762722,2.820071462512153,2.829958072708555,2.85777323750048,2.885693207587712,2.920637017018318,2.9319497537981745,2.945527878132359,2.97692305029451,2.9935364090771714,2.9876415788786064,2.9873698623061737,3.0086394879629252,3.0238661023227644,3.0488956020519127,3.090524099334254,3.1204852488581625,3.1431181566036472,3.168573515125071,3.1767029314494506,3.1782752494331543,3.2227622138460084,3.2309517580953595,3.2231060755194916,3.2524242079793955,3.264375412662453,3.2785684719339927,3.2864305400356497,3.321918521986254,3.352109980827597,3.3466020119572466,3.359948149044712,3.382715942442811,3.3831975803247314,3.3915751139489894,3.4222931900028906,3.4505166871653414,3.511325315383386,3.503192340481445,3.541231618289886,3.5516568629643865,3.565120806897758,3.5568357869248164,3.55985778278205,3.6131736941851433,3.6332107717870494,3.6519629066975754,3.6788287259035517,3.742289973846309,3.7604255392320733,3.767018604730208,3.77875979734946,3.8506122949798094,3.8462254493982413,3.9055692768770323,3.9875557633442176,4.098503942699198,4.062651237057432,4.115146484254187,4.153846000609465,4.163778554613973,4.2168474172631605,4.276205496978977,4.15339767381131,4.177466346547821,4.271100478341803,4.322953017458459,4.313495469196107,4.124084144108874,4.26137338067396,4.117133375625307,4.151470483212797,4.365221201032514,4.345767578204976,4.3756800167462675,4.334844854801064,4.391831274603377,4.357984445240743,4.4100089995564575,4.270136634340179,4.149067911776186,4.055746725704888,4.089037266703713,4.193475303125025,4.244833692812015,4.34147157147475,4.409079607878451,4.3051665693059205,4.346023477604254,4.43714965371009,4.48993935926479,4.5297042172635065,4.5842163636687,4.5767540989106505,4.324642871356011,4.391401081954381,4.410658397664328,4.479792857544017,4.416799963541313,4.4557250615985975,4.49799503442941,4.51598694347843,4.484292803165713,4.552108565952069,4.69855988750082,4.824273809141113,4.871593085379337,5.007533319608061,5.120820308437512,5.224854410710851,5.154996549961959,5.178424843105651,5.243060202995093,5.22538849569341,5.255570148791542,5.251389771514438,5.212513623315699,5.31843576825761,5.420829142228828,5.541899138402952,5.667560983855029,5.806125913034206,5.937297959435073,5.974235135674586,6.051511928636273,6.259418087386881,6.4432593198968675,6.629663536918828,6.727590130170496,6.667086368831684,6.573371951995297,6.549367857648871,6.606163335569619,6.752043345331011,6.7613849271632835,6.93474719407085,7.0613187591486835,7.217903695901203,7.4108528231335855,7.4480313660756305,7.483732164244168,7.495596222049305,7.585984035663226,7.594985307755109,7.938535593799552,8.041256884613684,8.043886851769095,7.725301301276855,7.603791940837186,7.439638170187652,7.333731098022177,7.372160618462694,7.572052911338351,7.8065909756425915,7.928030338766148,7.944889513948593,7.914869936506264,7.973457607641593,7.822600596827797,7.838258130858359,7.759938618321088,7.814699449714877,7.73795223473222,7.620297823028563,7.423710400939716,7.295951681690214,7.343146143838595,7.230922285211437,7.214717388132085,6.971292089737448,7.159947872768724,7.12438934182231,7.1424832435727605,7.160577145323211
WMO 2022 AGAGE inversions_cmip-inverse-extended,historical,World,C2F6,kt C2F6/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.911068014756318e-06,1.233856374357198e-05,1.6155947514740842e-05,2.0105701372073438e-05,2.376852726742261e-05,2.652454835219044e-05,2.7517713846455747e-05,2.562966557942628e-05,1.9471670264780758e-05,7.405814538816294e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027834391743799955,0.0009856541433216452,0.0020070966323526332,0.003423473081675374,0.005327728832937684,0.007824491615756563,0.011018921387980104,0.015003604985637376,0.019921178261212202,0.025878344428504455,0.03298203775057727,0.041276939777059374,0.05080447953890684,0.06150817695598677,0.07317594217742736,0.08552143142738762,0.09832620932808117,0.11132095255784104,0.12426202319816523,0.13686402603417683,0.14877912387514167,0.15963643841679723,0.16939169312293523,0.178411797102218,0.1874154702885863,0.1972182632743503,0.20851157859606437,0.221046303307585,0.23394063582594363,0.24636918238823702,0.25785122116244247,0.26818592316951817,0.2775978679919593,0.2869613609154233,0.2982081761612987,0.31433090184508045,0.3389249402160209,0.37505139363994155,0.4241506277469332,0.48558526956867765,0.5567732831666005,0.63371201222719,0.7115464005235226,0.7849669833449676,0.8484040978010137,0.8962527367683205,0.9229167948516532,0.9244647763704485,0.901493269409879,0.861430606026374,0.8142919186622839,0.7664290441974277,0.7203994313214477,0.6770566558407538,0.6364729493382267,0.5978405321608917,0.5599408125599171,0.5217330098426943,0.48268634905888014,0.443089733514804,0.4041256451651796,0.36770857632420245,0.33623608020106494,0.3121339510402847,0.29782239356486684,0.2959301391996484,0.3094025222921298,0.3413288701839851,0.39485610731143395,0.4729219841911642,0.578080149083359,0.7120169362963148,0.8751505194252303,1.0661490864958107,1.281529669346997,1.515629724869384,1.7608124093786368,2.0079454531542074,2.06195325203483,1.8979078807368008,1.830444820630274,1.8940150735651813,1.966874770236488,2.0349533887230007,2.0622560700147337,1.893829099749067,1.6349034648043952,1.7313384089547503,2.266643877579255,2.3111345601743167,2.242638034819457,2.0917832822617446,2.151259271466081,2.2700923147831875,2.299541445538168,2.3098490267598204,2.106891382558718,2.102876606977528,2.079866865940978,2.2865638574440306,2.591237829378663,2.925239322380899,2.957889384961916,3.0514272588947553,3.102689945987825,2.8690536138370724,2.8517185759003127,2.6629576036186786,2.3989333845876217,2.238795891971414,2.3015381449268517,2.318492396593854,2.0762184843864833,1.8570969198323544,1.9757946555097197,1.94415200227046,1.90793332398799,1.937356105990954,1.9465674803031696,1.9677858836596585,2.1389154431359017,2.2674909334704263,2.2119538875579834,2.203614116756345,2.1686617929881904,2.2563987648752435,2.3441357367622966,2.4318727086493497,2.5196096805364028
CR-CMIP-1-0-0-inverse-smooth-extrapolated,historical,World,C3F8,kt C3F8/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.954544815806126e-06,2.21430942540369e-05,4.549758691057502e-05,7.7794808430505e-05,0.00012102975417200585,0.00017737838705966547,0.00024889215278980426,0.0003370664749114003,0.0004443795332685317,0.0005730972475540514,0.0007259006875026799,0.0009037287814578251,0.0011082032873363987,0.0013393271767010327,0.0015931526682698431,0.0018633901769218458,0.0021444436419953564,0.002430406572863237,0.0027158776032708805,0.0029942439590649465,0.0032576202598924983,0.0034977202856844693,0.0037132634932637277,0.003912059272056966,0.004109679351214251,0.004323851939879488,0.004570232036881422,0.004844106019593914,0.005126288453339994,0.005399378271206724,0.0056544433474224765,0.005889453071649746,0.006112313241391658,0.00634633837818999,0.006639977544254474,0.007067501765363283,0.00771733234877698,0.00866677168559728,0.009957005191568396,0.011581058859261978,0.013485952034446967,0.015583872320238206,0.017763930001453553,0.019900941340484455,0.021859503160895816,0.023499105075827958,0.024674337228881876,0.02527899047673449,0.025323700975267135,0.025003008647745056,0.02458277659014969,0.024225950988520137,0.023983725102437584,0.023852838154722892,0.02380118174002121,0.02376229033157132,0.02364940484553889,0.023377267464111295,0.022877956445337782,0.02211886793280703,0.021111476290439274,0.019911500579265183,0.018608643841824292,0.017303732604737176,0.016105212993157324,0.015139597764142074,0.014552718156828818,0.014501669166100389,0.015151555559162087,0.0166674401974341,0.019212628539646812,0.022939153477746763,0.027980223123196573,0.03443787691617267,0.04236784260886077,0.05176899933001888,0.06256601205885053,0.07458828358016278,0.08756296694616905,0.10114664455104085,0.11497827729494188,0.12860836717496624,0.1415054516794163,0.15312080452068835,0.1629694705390508,0.1708338412190317,0.1769970965015905,0.18219610275005127,0.18736441085721117,0.1936329442010134,0.20242035778836223,0.21522343558083568,0.23343084044408835,0.25834057014352374,0.2912480612483951,0.33317745308124397,0.38455921101620943,0.4449174061941469,0.5126556341743252,0.5850356383123771,0.6584023077926007,0.7286348754598054,0.7916487781884463,0.8438312550369177,0.8823551756229426,0.9054144995932167,0.9123826242538203,0.9038546209312462,0.8815774084597549,0.8482731344744668,0.8073835649698415,0.7627278549164159,0.7178408857531666,0.6753955268501953,0.6379841027125679,0.6053244707248168,0.5799186000265383,0.5614630735363434,0.5513851132465629,0.5487295854941596,0.5539624309672744,0.5660225254286049,0.5846238734265262,0.6074158740127424,0.6338490307642073,0.6629586792938438,0.6920683278234803,0.7211779763531168,0.7502876248827532
CR-CMIP-1-0-0-inverse-smooth-extrapolated,historical,World,C4F10,kt C4F10/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6679203596927245e-06,5.943876850212223e-06,1.1887912893049026e-05,1.9697386807502777e-05,2.9447668720823275e-05,4.101392021218716e-05,5.397379955759942e-05,6.77220440875522e-05,8.21419666561453e-05,9.734988898513115e-05,0.00011380757118198324,0.0001319249550344083,0.00015214188470854368,0.00017449965166843796,0.00019868565700204645,0.000223563705840306,0.00024718099968442265,0.0002662759514766803,0.0002762944646360546,0.0002709598941571141,0.00024243028398105698,0.00018111826066034378,7.623900674112831e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006457692987244506,0.004271311302688042,0.009420467814034005,0.016308460839630712,0.025054585032710106,0.035612882036272664,0.04768500308586869,0.06072873645673257,0.07428195363960526,0.08797076280833015,0.10162036176876654,0.11512451359005013,0.12847394355002428,0.141635250685806,0.15460679047806725,0.16730681282025625,0.17965593517075937,0.19156478081127776,0.20304770561409805,0.21411915704661363,0.22484777320442387,0.2352477021001217,0.24533899780719204,0.2550454780576261,0.2642616561889113,0.2727578317262272,0.2802637964971067,0.28641706809774964,0.2908666705158896,0.2932186684853106,0.2931365624372752,0.2902785734428724,0.2843934775186109,0.27528545570645974,0.2629617465937739,0.2476477421360512,0.229941691886177,0.21073645905701682,0.19111430939576288,0.17209290897342694,0.15456470187300517,0.13911781820379812,0.12608199925021138,0.11551637038884388,0.10733256176846766,0.10128709830235146,0.0970960761052784,0.0944138715950433,0.09292955757000777,0.09232922401068742,0.09237457157850246,0.09284689353571464,0.09360989874004319,0.09454225468018877,0.09559373963033473,0.0967122894646636,0.09789776712177103,0.0991273119076165,0.10035685669346198,0.10158640147930745,0.10281594626515292
CR-CMIP-1-0-0-inverse-smooth-extrapolated,historical,World,C5F12,kt C5F12/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7302717869120892e-06,7.391082616973511e-06,1.531997143140529e-05,2.5804441803032207e-05,3.897453828776966e-05,5.469778497998086e-05,7.244770534080552e-05,9.114746719213582e-05,0.0001092241175490603,0.00012522489824263433,0.0001375182592424337,0.00014439571857166245,0.0001437043665755126,0.00013303188813886427,0.00010946716475504431,6.996223862120972e-05,1.1322657499667417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009136276702345379,0.0022628457295793187,0.004103116750072857,0.006481128584566067,0.009402813857908763,0.012824825268674974,0.016691495934743998,0.02094266266795968,0.025527751545914475,0.03039850283443643,0.03552223091985296,0.04086705644847171,0.046414528855139796,0.052147933521728224,0.05807219049781835,0.06420524587907277,0.07059323915164693,0.07729001460453543,0.08437100278372824,0.09191474924594453,0.10001906955076921,0.10877318122865395,0.11826611322613563,0.12855101507513667,0.1396753867008493,0.15165632342855775,0.16449971476598474,0.17815922614206917,0.19253856900019756,0.20743387063098706,0.22254305669179494,0.2374921571339945,0.2518740466782444,0.265220036265567,0.27700751594323214,0.28664015150727934,0.29348096871854756,0.2968708508836214,0.2962237301360615,0.291128249715558,0.28147599152438374,0.2675638744363154,0.25011122945349684,0.2300659061545179,0.2084162131822024,0.18613255970373713,0.1641278529748894,0.14323972401884025,0.12418394673308182,0.1074684220314145,0.09334341924047548,0.081826207701927,0.07278049904424852,0.06597249628110304,0.06111288186013411,0.05787707373927629,0.055938172702915255,0.05498426143488928,0.054742832575933424,0.054985856791216564,0.055537869253753626,0.05626704248324339,0.05708614405706731,0.057939862127718206,0.05880213066014855,0.05966235160856928,0.06052257255699001,0.061382793505410746,0.06224301445383148
CR-CMIP-1-0-0-inverse-smooth-extrapolated,historical,World,C6F14,kt C6F14/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1790776751179224e-06,8.017161496739994e-06,1.458105377725913e-05,2.3023150942423656e-05,3.334690853873489e-05,4.5322414502551326e-05,5.838353477089827e-05,7.173926861389369e-05,8.504588640402032e-05,9.815261391888379e-05,0.0001112272882384512,0.0001243785250670958,0.0001377740149183439,0.00015126019821759244,0.0001644775056500101,0.00017647703344746615,0.000185839173427654,0.00019030693506440042,0.00018694531847898146,0.00017185250571760956,0.000140449105420007,8.738791802564205e-05,7.125876702060634e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046811379720438533,0.0022817929548593044,0.00484599516875035,0.00828148752079361,0.012741417923929107,0.01836810751097322,0.025267896522165507,0.03344829772292152,0.04283363471487448,0.05326106575714557,0.06451079982359614,0.07628695494340022,0.08823459916784511,0.09992312556525146,0.11084988545271049,0.12047099389530205,0.1284638399864434,0.1348551263644009,0.14002111331051872,0.14465000950062212,0.14971122583998497,0.15641916280926838,0.166206580361093,0.18067620869627182,0.20154211444404513,0.2304746959969083,0.2689036122725172,0.3177126202447913,0.37686758466661036,0.4449148989466618,0.5184062714747634,0.5912105377641556,0.6539853548072119,0.6961423891651844,0.7124522489571617,0.7022364629922758,0.6706062457667816,0.6236651544349099,0.5686672158447771,0.5104551771211105,0.45353271360576836,0.3998620561726478,0.3514909949360589,0.30853453370021094,0.27178441114286733,0.24053535072608973,0.2150464878161872,0.19426048820640981,0.1782050142322616,0.1656431298490606,0.15640994745971243,0.14907740426701638,0.14331544123008427,0.137618186379719,0.13169766614701162,0.12420716219252463,0.11513663955326142,0.103554966260652,0.09003596989580426,0.07651697353095652,0.06299797716610878,0.049478980801261035
CR-CMIP-1-0-0-inverse-smooth-extrapolated,historical,World,C7F16,kt C7F16/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9981060914404973e-07,4.006931996978416e-06,9.30357085343136e-06,1.6423742818990412e-05,2.550538860376028e-05,3.6518942366623725e-05,4.917656453379573e-05,6.282248599381786e-05,7.630752482440561e-05,8.785454238105201e-05,9.492655480646255e-05,9.411549116141762e-05,8.107715341875032e-05,5.0777019875599036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005114265258132537,0.0019227412102995212,0.003903014689803382,0.0065254591139492675,0.009824111810886512,0.013767799991141142,0.01822696061851373,0.02295725355426943,0.027656883048417367,0.03203437187798449,0.035934988737533,0.03927666668178177,0.04206109990091974,0.04429313862086931,0.04600338193200652,0.04719646678646975,0.047916298463977776,0.048205146896198356,0.048147959192862744,0.04782185097638173,0.04734451468537532,0.046829451226866534,0.04643850139053186,0.04633884982271519,0.04675472411344016,0.04792001578267405,0.050121876522561455,0.053640524641618476,0.05877491999510945,0.06575888455370114,0.0747576842318999,0.08574980020540277,0.09848513911048153,0.11239034390011408,0.12676667885762796,0.14081842579840603,0.15380506319336115,0.16508497057819668,0.1744083913386602,0.18170601973039888,0.18715755921190247,0.19096282353128952,0.19344382841352226,0.19484974996094845,0.19548849610877217,0.19555570392864177,0.19528478320022166,0.19478960715006047,0.19422370305517644,0.19362860117126893,0.1930961708047196,0.19261806240725024,0.19224773350480773,0.19194893360762658,0.1917559677760534,0.1916205014154814,0.19157019853897658,0.19155391431936108,0.19159849315070696,0.19165305473424762,0.19174505158813343,0.19182354392452486,0.1919149198021401,0.19196588422128813,0.19199924222166032,0.19195670982979915,0.1918561143738991,0.1916349446770491,0.19130861848767997,0.19081594266408622,0.19017949324862715,0.18935305380412346,0.1883863765993089,0.18741969939449435,0.1864530221896798,0.18548634498486524
