model,scenario,region,variable,unit,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CMIP-concs,historical,World,C2F6,ppt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.720473884527564e-08,5.952659307695285e-07,3.0135295219224645e-06,9.52423670241842e-06,2.3252523533301428e-05,4.821642869501375e-05,8.932688069762662e-05,0.00015238769992720336,0.0002440956304781139,0.00037204017280600965,0.00048000022070482373,0.0007725000032223761,0.0010950000723823905,0.0014550001360476017,0.0019125001272186637,0.002522500231862068,0.003317499766126275,0.004050000105053186,0.00502817053347826,0.006666339933872223,0.008547009900212288,0.010637680068612099,0.013105849735438824,0.01571902073919773,0.018567191436886787,0.02224286086857319,0.02680853009223938,0.031619198620319366,0.03618237003684044,0.04061303660273552,0.04376370832324028,0.04622938111424446,0.050632551312446594,0.056613218039274216,0.06295639276504517,0.06959456205368042,0.07692023366689682,0.08531840145587921,0.09456156939268112,0.10357724130153656,0.11096790432929993,0.115896075963974,0.1196417510509491,0.12406741827726364,0.130665585398674,0.1402062624692917,0.15267443656921387,0.16753509640693665,0.18477076292037964,0.20351643860340118,0.2251846194267273,0.25322529673576355,0.28962594270706177,0.32435160875320435,0.3423822820186615,0.3510754704475403,0.36315613985061646,0.3781968057155609,0.39257997274398804,0.4061456322669983,0.4203363060951233,0.434674471616745,0.44885265827178955,0.4626608192920685,0.47537147998809814,0.4867246448993683,0.49625033140182495,0.5042709708213806,0.5120066404342651,0.5198073387145996,0.5272530317306519,0.5345261693000793,0.5419068336486816,0.5498050451278687,0.5584856867790222,0.5681888461112976,0.579709529876709,0.5935276746749878,0.6109533905982971,0.633396565914154,0.6617672443389893,0.6975404024124146,0.7430535554885864,0.8004142045974731,0.8615798950195312,0.9219305515289307,0.9889587163925171,1.0618818998336792,1.1381150484085083,1.2208582162857056,1.3054438829421997,1.3803545236587524,1.4501452445983887,1.5296359062194824,1.613796591758728,1.6969497203826904,1.7850004434585571,1.8791611194610596,1.975539207458496,2.070580005645752,2.1613080501556396,2.2466487884521484,2.330559492111206,2.4165451526641846,2.508760690689087,2.6115338802337646,2.726182222366333,2.849830389022827,2.978515863418579,3.1059341430664062,3.227072238922119,3.344505548477173,3.4591312408447266,3.566626787185669,3.6659750938415527,3.7618205547332764,3.8549463748931885,3.941624402999878,4.015971660614014,4.090900897979736,4.170527935028076,4.246371269226074,4.327632427215576,4.434018135070801,4.5125508308410645,4.5959649085998535,4.674004077911377,4.782956123352051,4.883347034454346,4.990927696228027,5.038317680358887,5.149313926696777
CMIP-concs,historical,World,C3F8,ppt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5939665587438867e-08,8.069447687830689e-08,2.5503425149508985e-07,6.226420623534068e-07,1.2911103794976952e-06,2.391941279711318e-06,4.080545750184683e-06,6.536245564348064e-06,9.962266631191596e-06,1.2500006050686352e-05,2.0000001313746907e-05,3.0000002880115062e-05,4.2499999835854396e-05,5.5000004067551345e-05,7.250000635394827e-05,9.769539610715583e-05,0.00011789081327151507,0.0001430862321285531,0.00018578162416815758,0.00023847701959311962,0.000298672413919121,0.00036636783624999225,0.0004390632384456694,0.0005192586686462164,0.0006219540373422205,0.0007496494217775762,0.0008848448051139712,0.001012540189549327,0.0011377355549484491,0.001227931003086269,0.0012956265127286315,0.0014183218590915203,0.0015885172178968787,0.0017687126528471708,0.001956408144906163,0.0021641035564243793,0.0024042988661676645,0.0026719942688941956,0.002932189730927348,0.0031448849476873875,0.003290080465376377,0.0034002759493887424,0.0035304713528603315,0.003728166688233614,0.004015862010419369,0.004396057687699795,0.004856253042817116,0.005398948211222887,0.00599664356559515,0.006701839156448841,0.007637035101652145,0.008884729817509651,0.010107425041496754,0.0107676200568676,0.011107816360890865,0.011585511267185211,0.012200706638395786,0.012818402610719204,0.013433597981929779,0.014113793149590492,0.01484648883342743,0.015624184161424637,0.016434378921985626,0.017237074673175812,0.01800226978957653,0.01867496594786644,0.019260160624980927,0.01982785575091839,0.02038305252790451,0.020888246595859528,0.02135344222187996,0.021791137754917145,0.022223833948373795,0.02267402969300747,0.023156724870204926,0.023706920444965363,0.024342115968465805,0.02511231042444706,0.026060005649924278,0.027202701196074486,0.028595397248864174,0.030348092317581177,0.03267078846693039,0.035343483090400696,0.03825367987155914,0.041728872805833817,0.045789070427417755,0.05060926452279091,0.05653446167707443,0.06310715526342392,0.06923484802246094,0.0750250443816185,0.0813402384519577,0.08765793591737747,0.09342063218355179,0.09922832995653152,0.1058635264635086,0.1129012182354927,0.11977391690015793,0.1268066167831421,0.13438680768013,0.14324700832366943,0.15430720150470734,0.16852739453315735,0.1864325851202011,0.20792528986930847,0.23252297937870026,0.25963568687438965,0.2887008786201477,0.31898605823516846,0.34966376423835754,0.37992894649505615,0.4090641438961029,0.43648433685302734,0.4615645408630371,0.48209473490715027,0.5044145584106445,0.517960250377655,0.5389414429664612,0.5574970245361328,0.5726386308670044,0.5891842842102051,0.6033678650856018,0.6202262043952942,0.6352397203445435,0.6493450403213501,0.665600061416626,0.6860526204109192,0.7060044407844543,0.7225047945976257,0.7398629188537598
CMIP-concs,historical,World,C4F10,ppt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6274955214612419e-06,4.044666184199741e-06,6.5063732108683325e-06,8.977274774224497e-06,1.1449217709014192e-05,1.3920343917561695e-05,1.6391059034503996e-05,1.8861030184780248e-05,2.1330470190150663e-05,2.379927536821924e-05,2.6267576686223038e-05,2.8735361411236227e-05,3.120240580756217e-05,3.366923192515969e-05,3.6135093978373334e-05,3.860058859572746e-05,4.106550113647245e-05,4.352979885879904e-05,4.599358726409264e-05,4.845683724852279e-05,5.0919363275170326e-05,5.33812926732935e-05,5.584286554949358e-05,5.830368536408059e-05,6.076414865674451e-05,6.322382250800729e-05,6.568303069798276e-05,6.814171501901001e-05,7.059989729896188e-05,7.305719918804243e-05,7.551415910711512e-05,7.797047874191776e-05,8.042639819905162e-05,8.288163371616974e-05,8.53360616019927e-05,8.779118797974661e-05,0.0008975338423624635,0.0024297330528497696,0.004386541899293661,0.00663871830329299,0.009065909311175346,0.011703449301421642,0.014585656113922596,0.017713896930217743,0.021089032292366028,0.024866852909326553,0.02909456007182598,0.03360404446721077,0.03831740841269493,0.043230704963207245,0.04834265634417534,0.05365302041172981,0.05916175618767738,0.06486889719963074,0.07077452540397644,0.076932892203331,0.08334456384181976,0.08997196704149246,0.09677805006504059,0.10370701551437378,0.11069086194038391,0.11770408600568771,0.12474361062049866,0.13180485367774963,0.13882532715797424,0.1456580013036728,0.15185877680778503,0.1571350395679474,0.16158640384674072,0.16529077291488647,0.1683807522058487,0.17114855349063873,0.1737239807844162,0.17615601420402527,0.17849329113960266,0.18077318370342255,0.18301896750926971,0.18525272607803345,0.18748487532138824,0.1897176206111908,0.19195017218589783,0.19418124854564667,0.19641292095184326,0.19864292442798615,0.20087291300296783,0.20310291647911072,0.2053329199552536,0.20756292343139648,0.20979291200637817
CMIP-concs,historical,World,C5F12,ppt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3472707678374718e-06,3.3438491300330497e-06,5.378705736802658e-06,7.419915618811501e-06,9.463245078222826e-06,1.1505157090141438e-05,1.3546907212003134e-05,1.5588058886351064e-05,1.762880856404081e-05,1.966893978533335e-05,2.170865991502069e-05,2.374813993810676e-05,2.578689054644201e-05,2.7825193683383986e-05,2.9863065719837323e-05,3.190035931766033e-05,3.393743827473372e-05,3.5973815101897344e-05,3.8009729905752465e-05,4.004547372460365e-05,4.208038080832921e-05,4.411496047396213e-05,4.6149067202350125e-05,4.8182693717535585e-05,5.021591641707346e-05,5.224855340202339e-05,0.00014519058458972722,0.0003512387629598379,0.0006469355430454016,0.0010249358601868153,0.0014981094282120466,0.0020595695823431015,0.002716434421017766,0.0034749710466712713,0.004348787013441324,0.005344643723219633,0.006462788209319115,0.00768998684361577,0.00903296284377575,0.010497880168259144,0.012098326347768307,0.013827773742377758,0.015693338587880135,0.017687572166323662,0.01985795423388481,0.02223067358136177,0.024806605651974678,0.027586374431848526,0.03056998923420906,0.03375740349292755,0.03714851662516594,0.040873609483242035,0.04497352987527847,0.049367256462574005,0.05401904881000519,0.05892670154571533,0.06408975273370743,0.06950768828392029,0.07518837600946426,0.08117393404245377,0.08740963041782379,0.09382910281419754,0.10026396811008453,0.10628189146518707,0.11153608560562134,0.11619400233030319,0.120371013879776,0.12406321614980698,0.12727749347686768,0.12992793321609497,0.13203202188014984,0.13375747203826904,0.13530495762825012,0.13674575090408325,0.13807927072048187,0.13931244611740112,0.14048300683498383,0.14162465929985046,0.14275655150413513,0.14388976991176605,0.1450234055519104,0.14615453779697418,0.1472848355770111,0.148416206240654,0.14954674243927002,0.15067727863788605,0.15180781483650208,0.1529383510351181,0.15406888723373413
CMIP-concs,historical,World,C6F14,ppt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1491017630760325e-06,2.851648559953901e-06,4.58465956398868e-06,6.323907655314542e-06,8.064232133619953e-06,9.804320143302903e-06,1.1544359040271956e-05,1.3283491171023343e-05,1.5022318621049635e-05,1.676070132816676e-05,1.849866566772107e-05,2.0236302589182742e-05,2.1973351977067068e-05,2.3710228560958058e-05,2.54466704063816e-05,2.718265932344366e-05,2.8918291718582623e-05,3.06533147522714e-05,3.238808494643308e-05,3.41227205353789e-05,3.585657032090239e-05,3.759023093152791e-05,3.932339313905686e-05,4.105622065253556e-05,4.2788469727383927e-05,4.452048960956745e-05,4.625223300536163e-05,4.798336522071622e-05,4.971422458766028e-05,5.14444473083131e-05,5.317453542375006e-05,0.00014528699102811515,0.00028206472052261233,0.0004213137726765126,0.0005611024680547416,0.0007622921257279813,0.0011076905066147447,0.0016249670879915357,0.002315826714038849,0.003180726198479533,0.0042419941164553165,0.00548828998580575,0.0069090621545910835,0.008788690902292728,0.011240300722420216,0.01390990149229765,0.016648288816213608,0.0194233525544405,0.02222222276031971,0.025052333250641823,0.02791646309196949,0.030842863023281097,0.033795084804296494,0.03674813732504845,0.039700888097286224,0.042652882635593414,0.045604076236486435,0.048554643988609314,0.05150463804602623,0.05445409566164017,0.058313824236392975,0.07287561893463135,0.0930972546339035,0.1139989048242569,0.1315033882856369,0.14445240795612335,0.15382994711399078,0.1612194925546646,0.16768871247768402,0.17358852922916412,0.17909935116767883,0.184274822473526,0.1890450268983841,0.1933852732181549,0.19729900360107422,0.20084317028522491,0.20404726266860962,0.206914484500885,0.20954905450344086,0.21201224625110626,0.21441669762134552,0.21681717038154602,0.2192171812057495,0.22161580622196198,0.22401520609855652,0.22641462087631226,0.228814035654068,0.23121345043182373,0.23361285030841827
CMIP-concs,historical,World,C7F16,ppt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0022608876170125e-06,2.485161303411587e-06,3.993910013377899e-06,5.510957180376863e-06,7.026802450127434e-06,8.54315840115305e-06,1.0057948202302214e-05,1.1573109986784402e-05,1.3087777006148826e-05,1.4601938346459065e-05,1.6116040569613688e-05,1.7629678040975705e-05,1.914300082717091e-05,2.0656079868786037e-05,2.2168604118633084e-05,2.3680931917624548e-05,2.519270492484793e-05,2.6704421543399803e-05,2.8215532438480295e-05,2.9726452339673415e-05,3.123711212538183e-05,0.0001309857761953026,0.0003785138833336532,0.0008762236102484167,0.0014753167051821947,0.0020804358646273613,0.0026867715641856194,0.0032930998131632805,0.003911206033080816,0.0045727817341685295,0.005277961492538452,0.005996352527290583,0.006715538911521435,0.007434742990881205,0.008153758011758327,0.008872645907104015,0.00959128886461258,0.010309906676411629,0.01102826464921236,0.011746538802981377,0.012464593164622784,0.013182533904910088,0.01390014123171568,0.014617611654102802,0.015335053205490112,0.016052190214395523,0.016769351437687874,0.017759181559085846,0.019131558015942574,0.020832587033510208,0.022838233038783073,0.025370512157678604,0.02811766415834427,0.030877314507961273,0.033639129251241684,0.036400601267814636,0.03916148468852043,0.04192166402935982,0.04468122497200966,0.04744003713130951,0.05019836500287056,0.052956074476242065,0.05571306496858597,0.05846944451332092,0.06122520938515663,0.06398022919893265,0.06673477590084076,0.0694885402917862,0.07224167138338089,0.07499423623085022,0.07774637639522552,0.08049750328063965,0.08324801176786423,0.08599814772605896,0.08874744176864624,0.09149621427059174,0.09424424916505814,0.0969918817281723,0.0997382178902626,0.10248450189828873,0.10523025691509247,0.10797525942325592,0.11071966588497162,0.11346359550952911,0.11620579659938812,0.11894800513982773,0.12169020622968674,0.12443241477012634,0.12717461585998535
CMIP-concs,historical,World,C8F18,ppt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833325834246352e-05,0.00019059867190662771,0.00042848385055549443,0.0007204869762063026,0.0010582811664789915,0.0014353630831465125,0.001846186351031065,0.0023001425433903933,0.0027887350879609585,0.0032968875020742416,0.0038177825044840574,0.004344617482274771,0.004870567470788956,0.00538882240653038,0.005892572458833456,0.006382812280207872,0.006901409476995468,0.007240498438477516,0.007240499835461378,0.007745400071144104,0.008102532476186752,0.009501246735453606,0.01100000087171793,0.013500000350177288,0.01600000075995922,0.01899999938905239,0.02200000174343586,0.026000000536441803,0.029999999329447746,0.03449999913573265,0.039000000804662704,0.04349999874830246,0.04800000041723251,0.05299999937415123,0.057999998331069946,0.0625,0.06700000166893005,0.07100000232458115,0.07450000196695328,0.07699999958276749,0.07999999821186066,0.08150000125169754,0.08349999785423279,0.08500000089406967,0.0860000029206276,0.08699999749660492,0.08799999952316284,0.08900000154972076,0.09000000357627869,0.09099999815225601,0.09223562479019165,0.0935095027089119,0.09473039954900742,0.09607270359992981,0.0974126011133194,0.0987493023276329,0.10008399933576584,0.10141599923372269
