,gamma,c1,c2,c3,kappa1,kappa2,kappa3,epsilon,sigma_eta,sigma_xi,F_4xCO2,r0,rU,rT,rA,ari BC,ari CH4,ari N2O,ari NH3,ari NOx,ari OC,ari Sulfur,ari VOC,ari Equivalent effective stratospheric chlorine,shape_so2,shape_bc,shape_oc,beta,o3 CH4,o3 N2O,o3 Equivalent effective stratospheric chlorine,o3 CO,o3 VOC,o3 NOx,scale CH4,scale N2O,scale minorGHG,scale Stratospheric water vapour,scale Contrails,scale Light absorbing particles on snow and ice,scale Land use,scale Volcanic,solar_amplitude,solar_trend,co2_concentration_1750
17912,7.276012806163163,3.908040508236844,7.982302274574913,105.97372047491264,1.0535801719300593,3.3327912943822726,0.9435672197965738,1.157408772672191,0.7273520389105499,0.4404789786451415,10.049084382605049,35.97542425725823,0.0080332773463744,2.8021467369582256,-0.0007839086434784,0.0100337476710436,-1.5270542727815815e-06,-1.3538933094677825e-05,-0.000706577562947,-2.197055141391665e-05,-0.005317819111163,-0.0053269904225469,-3.043872528393468e-05,-8.379314686188334e-06,0.0120756918045633,0.0788256886449987,0.0043490710832944,-0.5516813579806609,0.000155065183727,0.0010938268676185,-0.00015948241744,0.0001379061458349,0.0004428947196724,0.0015853742457794,0.7487576837421343,0.9471736534061428,1.0169160467823315,1.6926258521212474,1.0586019574650307,0.4282515486031598,1.5039357478666129,1.080934990682946,1.4419510044367472,-0.0118685130851601,275.82010175321034
19090,1.9422783862049728,5.771714664527514,9.2586320055827,86.74491564107404,1.0787347827438247,4.402449966634118,1.0863453423094862,1.778962563182757,0.3831093444163,0.4835123551770856,7.778016795055052,32.46786659713809,0.0083449009402217,2.1687970029995136,0.0006045922452015,0.0278892617233482,-2.516857143221106e-06,-3.736092252405104e-05,-0.0001195062621189,-2.4094616043124316e-05,-0.0025937424321306,-0.0001561667977787,-2.194235505780474e-05,-1.1891080851526024e-05,0.0132113786818587,0.0441617011965134,0.0014574657490681,-1.14384928250218,0.0001549357640333,0.0006228386104028,-0.0001500165820598,0.0001304076455341,0.0001168012053886,0.0022116236669892,0.906325906438323,1.042288736510656,0.8613255293171989,1.555916832802147,1.9991005112747675,1.308292192169473,1.3038615786844372,1.01648431363638,0.8641437122122763,0.0246255216630286,280.0495122057542
20437,1.179095475981827,4.022908561336115,7.269500837912659,161.80044581169977,1.6816597161487776,3.3228249612687,0.884104594040912,0.9867854029292789,0.505427814914349,0.5267364515989879,8.612387170632967,35.60617058826789,0.0047691474219767,2.97874314554442,0.0012336570431692,0.0389892602925343,-3.6964460661090304e-06,-1.5097573848248332e-05,-0.0009516182342033,-0.0001222184312815,-0.0043311312519167,-0.0012848914490958,-2.583639745489254e-05,-1.035359460197384e-05,0.0343177065306187,0.0541228981809896,0.0055504475764954,-0.4385397630885233,0.0002112118860912,0.0011664354570325,-0.0001024859729097,0.0001207108226225,0.0004810721163295,0.0021983025361314,1.0024182868478608,0.9298285429939012,0.9451424675427176,1.2924412453804277,1.0168756748581511,0.3616781618787903,1.4459957685134337,1.0167952688556408,1.2805959226484425,-0.0426397751150099,276.9291493600833
21233,4.998450338069951,3.780953929973721,7.984555330279894,29.97254599358658,1.1051669386235952,3.8211369105451816,1.0270588331409882,1.6507341348561142,1.1660716070164745,0.4931310874123435,7.211775277511017,36.78749906640648,0.0034375336011637,3.739332675513853,0.0010217928617839,0.0376098251509593,-4.017811517661387e-06,-4.9800717218403934e-05,-9.892881172120747e-05,-2.729908070053783e-05,-0.0063171641358233,-0.0030342914945926,-3.798516738205654e-06,-1.2908857030071316e-05,0.0130227673994025,0.0405732981219767,0.0226765219850117,-1.1948609684419378,0.0002211009032534,0.0007734033181466,-0.000184930334963,1.756678272132401e-05,0.0001081671364768,0.0020384371447073,0.9278797123786864,0.9753305751054834,0.8565779961753859,2.04782316015956,0.6338992741308453,1.6553849591275656,1.4443037685892524,0.8690216983313842,1.4628793591431193,0.0192143585330604,277.74238675608484
23111,12.853796374484867,3.904948332460191,14.201716886619549,42.43431763277844,1.728741660580848,2.621267875926085,0.1859094031987287,1.0922213204869875,1.3774202315587605,0.4238034178824774,6.3983867744026846,36.22275548304437,0.0048402835516781,1.5615767702673131,0.0005833479008512,0.0283535122714189,-2.5810195146071018e-06,-1.8816122455727255e-06,-0.0003810809298676,-5.518803826254018e-05,-0.0026952135226485,-0.0018937588294392,-6.009745389092595e-06,-3.2805834572777574e-06,0.0146645635942037,0.0757500018589505,0.0295561479496829,-1.2209484231773493,0.000162258110929,0.0010402984021976,-0.0001473966433263,0.0001559808245565,0.0003931697597933,0.001515545882426,0.9397641119415204,0.9842684454607656,0.9701868844433172,0.4434647580927948,1.228194069364053,0.1985831654871698,0.7616891559257994,0.909371051876006,1.215530331676726,0.0509910257267653,279.54924525010307
26567,7.145597942223903,4.595112440292615,8.431513127458476,62.16436887795542,1.2420993867232333,3.9146836622035375,1.2034433556243584,2.0316598984400334,0.909859468222717,0.4916806686391494,8.573010875901812,35.73040548068563,0.0064829719630051,2.4237055884298684,0.0011724324280924,0.0035079580885146,-4.90612154844307e-07,-6.192964453069345e-05,-0.0003224614670903,-4.798893296069191e-05,-0.0025291981208007,-0.0048040451176272,-1.0703427794424514e-05,-6.931072258596423e-06,0.0128751715446739,0.0495472312428179,0.0183740085960506,-0.4441042185131042,0.0001698941517475,0.0009730885157106,-3.914498414010508e-05,0.0002390038911767,0.0002286349726253,0.0004171782646427,1.0413652564354086,1.104911334207931,0.8873998251388937,1.6044979040974643,1.2630826754963576,1.0569222658187187,1.030397494614918,0.8883391655968562,0.6368117609317394,-0.0664803446522107,275.2917089604616
29571,5.583254237863265,3.642371500510069,16.478131061716468,48.92036555328163,1.4324161943033995,3.2901439759000244,1.032414001986147,1.6007677723853024,1.1427369218261665,0.4018627436805915,9.151911123734047,34.16535228296793,0.0086048781023447,4.075571721351711,-0.002759069863191,0.008052327890584,-1.2636245722048768e-06,-3.1679548052855884e-05,-0.0003737606673274,-0.0001240834704199,-0.0078412315209666,-0.0055337819239839,-3.255527224516183e-06,-6.3136285245234246e-06,0.0064566806178882,0.0127574364135247,0.0123809289279452,-0.432051710591063,0.0002425495182559,0.0003813068256178,-9.877491184639284e-05,0.0002495567959778,0.0004432249796083,0.0016303808687939,0.8935786938030438,1.0414335765559608,0.7860924943999399,1.4518459814914306,1.469221117104781,-0.203362604752147,0.8426206971099455,1.0906299651033575,1.314554881796306,0.0346367173727377,279.26116328249884
29679,8.607774266425235,4.730581632251112,43.60088059673323,68.63664277911897,1.5933408402323097,2.9976681809155696,1.2795870664190494,1.038527409433041,0.6292084654098115,0.5593135783303407,8.525447296630917,38.5912393390696,0.0016906481836825,2.453994098734328,0.0015334750607747,0.0036499507102034,-1.3835732997129957e-06,-4.7757134367590415e-05,-0.0003328127366886,-2.2469737738378177e-05,-0.0006727528649027,-0.003436728813758,-2.643824986097591e-05,-2.4253341817476003e-06,0.0086785145962875,0.027186769464924,0.0152342507361711,-0.401419729886059,0.0001198198312603,0.0005984106238713,-0.0001625523845177,0.0001823573365321,0.0002550533525688,0.0018631845625194,0.7589879803772716,1.1378780847974692,0.9412088817021524,0.6587168021776326,1.1680472192680496,-0.2980371436879996,0.9431257732533148,1.059773360177972,0.7918706523174475,-0.0364632539115901,277.0487051959201
29819,2.116848574846421,3.560079018690863,36.11090529097156,127.36854396704018,1.096646002489675,1.6670730821209816,1.065607805320156,0.990205193971752,0.5293210503338723,0.4604641719710711,8.159635093863727,40.49721184580284,0.0014602910539043,0.2389038617388865,0.0021931447706052,0.0329606649781375,-1.054172738797421e-06,-3.682696336170197e-05,-0.0001377570790181,-2.9708634719157012e-05,-2.9527200106035587e-05,-0.0054825009528724,-9.24149265317386e-06,-6.772113034767727e-06,0.0061945058556277,0.5379979251533448,0.0017509200929584,-1.0148459998150805,0.0001791688293583,0.0004526327424848,-0.0001969842417566,0.0002073815780745,0.0001732090011558,0.0019197218317411,1.0637086998010596,1.0967332706047563,0.9015238945562892,1.5669298513375116,1.0116427931361711,0.3076957081978013,1.092756014329294,1.064088979573832,1.1636259061411958,0.0225074312402531,276.2395029730972
29829,7.374450087634413,3.6369796518537343,32.59828557985031,0.523981287560261,1.5330180752286622,3.1200395520245667,1.3297415675490774,1.316690864605992,1.4212641173906466,0.4657332852890652,7.377838315750566,37.49429248689869,0.0020089289586583,2.0279016225653868,0.0017898442121821,0.0289109029234831,-3.5357914291012524e-06,-3.34542348165026e-05,-0.000349562534983,-1.8988777537180896e-05,-0.004638759731174,-0.0010396293189705,-9.553583888499726e-06,-2.5097489326893763e-06,0.0236468190090852,0.4966551113541103,0.0067230114861826,-0.5590159070885764,0.0001681472594616,0.0009293536416157,-0.0001469323142072,0.0002430305777859,0.0001437963171406,0.0014280603725247,0.7131782549096989,1.0842003917957226,0.9499167815254088,0.1964712292407362,1.612144875525815,0.7506180775907524,1.165150675524503,1.0976953739715287,0.688598899186132,-0.0675389942420512,279.30037868688987
34027,6.483823963897478,4.536698809543001,25.891641404263996,66.05800432964524,1.81618676706688,2.092662586835018,0.6097410433830925,1.2478950406261866,1.1250748853237655,0.4458188716270229,7.3627377849109426,38.49182419622977,-0.0010914554137081,2.8588061820087507,0.0026996705064452,0.0262671311904602,-2.482357460027105e-06,-7.236448877103382e-05,-0.0005599758852622,-6.251690903719538e-05,-0.0065349685199291,-0.0018415805844386,-2.5293586374533917e-05,-7.790235146205201e-06,0.0126583588639761,0.4598613957623898,0.0023565260852009,-0.8138355821363356,0.0001707950664953,0.0004008179435166,-0.0002241438362816,4.2293126433281294e-05,0.0004018891085512,0.0022706276886156,1.07631542939172,1.0574970928120428,1.089878736005361,0.9082078021552024,1.1988842225744971,0.655853972641014,1.041529592889454,0.983001425417358,1.118544619806319,0.0500233974289621,280.0644462370851
35517,6.815645858500263,5.047687516118284,25.456153928447343,39.1789153943925,1.3860494000318122,3.248301144854973,1.2382576599703137,1.643254439776661,0.9757944380726892,0.419972826609141,8.599889680764418,36.32909006288992,0.0038837736005542,4.565722977323045,-0.0011436108683734,0.0270862543861375,-1.8510334206197173e-06,-3.04440808012716e-05,-0.0002482698489503,-6.491979733162396e-05,-0.0045663518043694,-0.0022828131494072,-1.1221391535758184e-05,-1.3507464170048633e-05,0.0167069127125466,0.0123686831466736,0.0256959009442179,-0.8318179123159776,0.000186098802026,0.0001753360019836,-0.000110277589228,0.0001137841438727,0.0005102080776813,0.0028336247840873,0.8014284927541337,0.9181166892407284,1.058866772087509,1.729607758309549,1.202225406445567,0.8034129231015383,0.8170864530656358,0.9840383006929476,1.117572741447323,-0.0167467654908355,278.97479468931937
35557,6.727999397080658,3.622166794385668,38.15270533872816,113.60174809064824,1.4006723767597982,2.660387396432748,1.277948449789568,1.2671267909185016,1.3022031254140036,0.5300071182654204,7.7119028612446785,35.01531288310987,0.0087573217530581,5.341223394907368,-0.0030864654535656,0.0111589754335546,-3.983358298487597e-06,-4.212098940276846e-05,-0.0007760016729597,-0.0001086563020035,-0.0042739321986774,-0.0019200598134317,-2.6303662379195125e-05,-3.714127349801656e-06,0.0163438155606373,0.4575560202610228,0.0050187941525958,-0.7180678919078929,0.0001551590164348,0.0012947984558116,-0.0001802393587386,0.0001979214384979,0.0004261254051898,0.0010254276711037,0.9598407543770552,1.0795008046814432,1.1449571134186365,0.7269940690316397,0.5282622331487594,1.3661678253871128,0.8983066828103421,0.7524846135041219,0.7093197379341374,-0.009448437384611,276.5971654423641
35880,11.670766406495211,4.417197879134193,16.12297672034918,8.459620021437914,1.1976670499379631,3.549653314440664,0.8769347678763354,1.650651016194323,1.3609846684641167,0.4010062092775561,8.165908731665922,36.460116167693975,0.0031035630212764,4.068537835035476,0.0006418057637598,0.0052391793673216,-5.788272862745856e-07,-8.782550261729965e-06,-0.0008129960145996,-9.195823393047793e-06,-0.0027446589743355,-0.0041868514717808,-7.86257829376288e-06,-1.2332157967020688e-05,0.0116291693727868,0.0640394535210839,0.0042219386281408,-0.7502866455127787,0.0001200759075057,3.44985374761892e-06,-0.0001674863130399,0.0002112261851491,0.0002642759982793,0.0021057715278568,0.911352466695012,0.909973172654194,0.940192132062288,1.2301339541538767,0.8966450756792838,0.3518626505525587,1.3602153169365503,0.9265839228016702,0.9225024319217184,0.0566391325717314,277.8563425932365
40252,5.963405791275123,4.312404729678925,8.640260221518783,85.76985929761831,1.250254260490958,2.500208109156597,1.431731502405093,1.1532001154063076,1.1139635132296424,0.4419260589805434,7.53476001732136,41.231716181312464,-0.0022521051522748,0.0677850635378629,0.0041700827636413,0.0350951081648599,-4.403200721097991e-06,-6.901540638237396e-05,-0.0010483398591871,-3.905122907645097e-05,-0.0048426417178691,-0.0017931846526102,-2.7125092583077525e-05,-9.80567043263282e-06,0.0027668850034759,0.048975047473268,0.0038071697488178,-2.2525731789019865,0.000191170115685,0.0008802508737354,-0.0001446434249591,0.0002664590608734,0.0001777160048455,0.0014966072755109,0.7787188681670386,1.1105201739338888,1.0321442471890632,0.9427389315154248,1.21166434343352,-0.1531521462027358,0.8445244670067262,0.7888801390681349,0.461436915518484,-0.0129284643463927,277.89549102541235
41786,10.190674745618434,4.9143153687353225,51.85460498851035,6.744740285604152,1.903308307709478,2.1526945166408464,1.4726707356212754,1.36978626881767,1.3235755168079049,0.3737972433839078,8.898344049108385,37.146199279208346,0.0016290261432649,2.3679029361722765,0.0024366999258784,0.0274767243584712,-2.53489612483936e-06,-3.6873863137605074e-05,-0.0010463378356835,-9.461489958501192e-05,-0.0073335788068017,-0.0028147837787867,-1.3919685766810256e-05,-1.1022674501014389e-05,0.0030155539271687,0.0477345377509977,0.0104041812654584,-2.38078837494974,0.0002169580695104,0.0010712841867033,-0.0001317599356142,0.0003564732930782,0.0004906705390744,0.0020168498213612,1.1040608853345728,0.9441893864140332,1.0860162277714185,1.527485307111866,0.7022185880112699,0.1711953421422564,1.499973323754867,1.103471740578381,0.8312688640211303,0.0013150560930361,281.12425891855554
43592,12.784942829049855,2.5281331768113704,18.0876806860746,14.152320320080747,1.3759553412395085,3.2804568774733744,1.1273195008435994,1.5406530847165305,1.603854033237535,0.2879905133594312,6.88161249139149,40.82394844128481,-0.0003707329121853,0.9474606505368736,0.0028236204629996,0.0087912303185744,-1.3513991553730669e-06,-1.7323120425186028e-05,-0.0009029529438923,-5.494004353438861e-05,-0.0027604129276232,-0.0015756294112612,-5.5533778912953456e-06,-6.5436169507024345e-06,0.0102348281349779,0.1777315125470485,0.002457209106968,-0.7959034752836446,0.0001352819019095,0.0001895999374547,-0.0001580864804467,4.131898892263078e-05,7.882453970697005e-05,0.0003507783660448,0.992662013653145,1.0789846919165549,0.9339053716233942,1.7165362483401905,1.1307193717107715,1.1905101849937885,1.047068663754798,1.3947338444784427,1.0534945803095774,-0.031205881402426,276.1679141245996
45821,3.477814122891946,5.700821391391575,6.539310388620311,49.36951983966912,1.6828561757109215,2.1435997513849614,1.2873903046136506,1.4089797067304783,0.8208982889213639,0.6011313950269673,9.623823519567347,36.34550271802934,0.0029512323610982,1.5897768692081895,0.0031893291676689,0.0163838060319336,-3.887188911710542e-06,-4.8986514162280224e-05,-0.0005883884114784,-4.905792906323486e-05,-0.0024169240675144,-0.002363541725384,-1.306620337213787e-05,-1.176163744753116e-05,0.0109174829645005,0.0196819994736852,0.0011305527231287,-0.8134716991331347,0.000136627344567,0.0002257256203871,-0.000144338500893,0.0002342087796519,0.000405585542089,0.0020365843272486,1.0665923533674655,1.0594897356709505,0.9569533389946652,0.9610366877450244,0.7800866319443729,0.9408882054556368,1.035566565624615,1.0620473952889358,1.089664780467333,0.0129862355024381,279.2070129343663
46764,14.53603676802346,4.511862764118616,28.386991249383115,54.51259641149619,1.3321113792986847,1.5894844266360093,0.7570176180087831,1.059418364906106,1.5427577850500882,0.4614054562549909,7.484449281611174,38.92171630545207,-0.0001789171697253,1.687677287527765,0.0037419146298509,0.0393604427748764,-4.285875613544322e-06,-2.767213563093028e-08,-0.0003556745973852,-0.0001158138628625,-0.0032120459749165,-0.0037044735152302,-1.5195749447174295e-05,-1.21409122777681e-05,0.0375480094900095,0.0604277236239872,0.0075725179532213,-0.5349392876805635,0.0001045558642479,0.0001098722755159,-0.0001558066892934,0.0001033171989055,0.0003084518958517,0.0022112565996402,0.8587483777810734,0.977282161143563,0.9284764385630716,1.845153200626616,1.4537532039103676,0.864630825293139,1.9984128331489628,0.9420057333014236,0.6142936225811682,0.0264330947124613,277.1466559463296
47946,5.633248483030286,4.694086470684077,20.828483287457708,66.5582662771144,1.6784948551406629,3.281336799961965,1.3532717251218676,1.5298537943826762,1.1764357652026152,0.5342806548456631,7.500453070083271,37.51595509148782,0.0051226008188479,2.7622646180512875,-0.0001246249542262,0.0243084656732543,-2.6088548700159485e-06,-4.747809760131356e-05,-0.0002468219705003,-8.955728106744919e-05,-0.0038798233333722,-0.0052031580573472,-6.241497228808678e-06,-1.1608419775843856e-05,0.0068223911058434,0.6583671194778089,0.0035249188774216,-0.8717819462773593,0.0002035590933221,0.0005755226028015,-0.0001331816039637,8.082032606705589e-05,0.0004708802403889,0.0018525000253372,1.1510265099560657,1.0269214423103277,1.1235535611090208,0.7819339456858293,0.878831295884837,-0.3823010390411281,0.4336211889057199,1.0753100042288604,0.8356519306616808,-0.0045393869228966,277.1925171879949
48225,13.346461772915816,4.360820707196417,35.08792384868264,76.80766972398314,1.7587191175904666,2.267060850992761,1.4445404524648242,1.4352472932857585,1.6861982109363076,0.4991472327682117,9.002261978241181,39.6750524451139,0.0002772961153145,1.834221188043588,0.0022858160290586,0.023417564437249,-2.4582222318754576e-06,-4.650651093030595e-05,-0.0004068724844023,-0.000106102291649,-0.0050125812277465,-0.0029330457357537,-7.657004908195267e-06,-5.135617921542416e-06,0.0083568727178913,0.2549728518320617,0.0028809547574332,-0.000108107024215,0.0001702187654328,0.0005512778367594,-0.0001674772162865,0.0002117604449462,-0.0001119801472369,0.0008344985841784,0.9633605406805452,1.0239537838711452,0.9549616745643462,1.3521374540000464,1.3075614664323003,0.1340806580013375,1.2395781211712806,1.059455675929632,1.5211476182943378,0.0696248996378934,277.16659460860245
