,ERF,ERFariSW,ERFaciSW,ERFariLW,ERFaciLW,albedo,ERFari,ERFaci,residual
1850,0.23647589387281165,0.08066539600770042,0.03493118955803173,0.11669505457585365,-0.02115103125584879,0.023597109562406033,0.19736045058355406,0.013780158302182943,0.0017381754246686143
1851,0.08209334056022669,-0.04344816730787071,0.23282165257411652,-0.09258412951890492,-0.045380979995086806,0.024337258758005034,-0.13603229682677564,0.18744067257902972,0.00634770604996758
1852,0.027062882216563333,0.03186979883411886,-0.024593872598104173,0.02292599992275292,0.01076693667838381,-0.012964729505981607,0.05479579875687178,-0.013826935919720363,-0.0009412511146064777
1853,0.0036689927113533693,-0.050127093110104694,0.001625863529280055,-0.017207259217509163,0.06183627067002145,0.006682484820946155,-0.06733435232761385,0.0634621341993015,0.0008587260187195777
1854,-0.14040820110283891,-0.07007693122144464,-0.13426007082341973,0.022844577617930056,0.010322208616059663,0.027902003092573405,-0.047232353603514576,-0.12393786220736007,0.002860011615462326
1855,0.26990241732113046,0.022436187939736355,0.019266441616488515,0.08859815788982366,0.13021630593779113,0.010070872183001097,0.11103434582956001,0.14948274755427965,-0.0006855482457102952
1856,0.03579097932409083,-0.06041769662131794,0.07806741193106444,0.039093172416060536,-0.008745284006201932,-0.012657544028062587,-0.021324524205257406,0.0693221279248625,0.0004509196325483203
1857,0.00888777429467901,-0.026666376639847705,-0.10577139142817214,0.03384186264180429,0.09995232938965169,0.008869288471458563,0.007175486001956586,-0.0058190620385204506,-0.0013379381402156883
1858,0.08554409396543843,0.002367392994577008,0.05221641075570873,0.020806925129032212,-0.01205283050834599,0.021166502589542363,0.02317431812360922,0.04016358024736274,0.001039693004924104
1859,0.15502237324822316,0.07362202443016536,0.19966517269478654,-0.008726046867678082,-0.09682065955191604,-0.012924072624650066,0.06489597756248727,0.10284451314287049,0.0002059551675154571
1860,0.3088657538410102,0.11312420353204555,0.05194093302417978,0.07452652186383911,0.013365231142921622,0.0561644975737668,0.18765072539588468,0.0653061641671014,-0.00025563329574265076
1861,-0.04427787804781275,-0.17294437652030886,0.1489312751583377,0.02083528378556648,-0.060105988079225695,0.017266653367871768,-0.15210909273474238,0.08882528707911201,0.0017392742399458538
1862,0.01728240049183983,0.0043185683480163545,-0.013758961194784012,-0.028388649841906376,0.045980834468806873,0.008002828529908598,-0.024070081493890023,0.03222187327402286,0.0011277801817983994
1863,-0.11987600938724413,0.008169776001246014,-0.11794647752056754,0.04136840385789991,-0.050156753445858494,-0.0015834024428360214,0.04953817985914592,-0.16810323096642604,0.0002724441628719962
1864,-0.1490832490217821,-0.014321567092734952,-0.31916680827220706,0.02770223293204357,0.1663310935835715,-0.008842545589105114,0.013380665839308619,-0.15283571468863555,-0.0007856545833500508
1865,0.21730001276395247,0.01697813752988896,-0.009164763184978593,0.11385761552611663,0.08652472350360971,0.008895743762362374,0.1308357530560056,0.07735996031863111,0.00020855562695339634
1866,0.14907921683414307,0.0310091597868889,-0.02415579692948772,0.128206639633726,0.021400768754484458,-0.005436749513657604,0.1592157994206149,-0.0027550281750032615,-0.0019448048978109554
1867,-0.11813250772256866,0.04713274585180057,0.05262932234484739,-0.2294190782869828,-0.01348107835032917,0.022667495168805556,-0.18228633243518222,0.039148243994518224,0.002338085549289784
1868,0.18260715874629596,0.027700772354880564,0.1068310754835332,0.023729815543252507,0.005140316576088422,0.019847567966037028,0.05143058789813307,0.11197139205962162,-0.0006423891774957509
1869,0.06674983405790917,0.014411650127449868,-0.07550440185523578,0.13178121861744777,-0.006277245301822739,0.00029774837551959943,0.14619286874489762,-0.08178164715705852,0.0020408640945504706
1870,0.05787887033649547,0.04716188219317208,-0.0038901079945787495,-0.03209884787133743,0.03437314918037092,0.010460345888205368,0.015063034321834645,0.03048304118579217,0.0018724489406632874
1871,-0.061687968118577005,-0.05853181582570493,-0.09237940376938313,0.05165777640826624,0.05094444773956696,-0.014679208958407526,-0.006874039417438686,-0.041434956029816165,0.0013002362870853726
1872,0.08886006696231334,-0.03352184354982989,0.08958385806105039,0.014526315579133503,0.005284693146803344,0.01384140656054526,-0.01899552797069639,0.09486855120785373,-0.0008543628353892656
1873,0.10703258762743473,-0.04995087961816487,0.012693434090868575,0.15096675006319318,0.0019152605845963722,-0.007206894634893623,0.10101587044502831,0.014608694675464946,-0.001385082858164909
1874,-0.08729547114698918,0.0039050689421250145,-0.15543614932356986,0.0015931161467149055,0.06085343613202358,0.0021235800707277365,0.00549818508883992,-0.09458271319154628,-0.00033452311501056724
1875,-0.11459562380495317,0.06697011219621232,0.04164427911090227,-0.17295178293319224,-0.04615784231444643,-0.00518160933988203,-0.10598167073697992,-0.004513563203544159,0.001081219475452943
1876,-0.27484097286077036,-0.07900770111218965,-0.07130688852667062,-0.008816402198723152,-0.12707589740038558,0.011509806752558199,-0.0878241033109128,-0.19838278592705622,-0.00014389037535956183
1877,-0.05636221624459758,-0.015360835179456463,-0.18691300115818954,0.05280509983747949,0.10177765775420065,-0.009481059631999347,0.03744426465802303,-0.08513534340398889,0.0008099221333676184
1878,-0.10109240947484444,-0.010180256684487092,-0.09634031953929482,-0.005152950937215165,0.03363933388435005,-0.023162618546515527,-0.015333207621702257,-0.06270098565494478,0.00010440234831813125
1879,-0.07814144376876454,-0.013228187387300604,-0.048824943426391966,-0.05640519616222365,-0.009152909242955637,0.047637254920570034,-0.06963338354952425,-0.0579778526693476,0.0018325375295372773
1880,-0.06605957970943262,0.02131339000680873,-0.27698491276806286,0.03836559744511181,0.16134644994626027,-0.010879409986816054,0.05967898745192054,-0.1156384628218026,0.0007793056472655008
1881,-0.1047311169470111,-0.03739501024221329,-0.19312127874841162,0.11398371705225603,0.014175806522905239,-0.0033130465514541363,0.07658870681004273,-0.17894547222550639,0.0009386950199066946
1882,-0.07361799444807325,0.04147317336401492,-0.16720882344885757,0.02537905751328756,0.010622014458348494,0.016111637355207105,0.06685223087730248,-0.15658680899050909,4.946309926250059e-06
1883,-0.1521518368734293,-0.0769242090136597,-0.11299221774146878,0.0031444473952321225,0.0037490426707337513,0.0315243546765724,-0.07377976161842759,-0.10924317507073503,-0.0006532548608391003
1884,-0.2336092039294769,-0.1374567629175155,-0.05486600714814166,-0.0758164531695301,0.008344895124011948,0.025323853831305972,-0.21327321608704558,-0.046521112024129715,0.0008612703503924242
1885,-0.24324378483263698,-0.057546032066478466,-0.18353891830270516,-0.10275546434121718,0.061566571582165795,0.03703036861161538,-0.16030149640769564,-0.12197234672053936,0.0019996896839826472
1886,0.18394665883292635,0.020396391156134935,0.0015663556543430706,0.04496079733655938,0.08468326354715104,0.03257820016114622,0.06535718849269431,0.08624961920149411,-0.00023834902240829625
1887,-0.17289147501189822,-0.07847269308099837,-0.2232236703773956,0.11593341186065254,0.03313650350983274,-0.018901371733446748,0.037460718779654165,-0.19008716686756286,-0.0013636551905427952
1888,-0.28278085517842366,0.024429716493701854,-0.15922547923784675,-0.1273002273432533,-0.02118340396381703,-0.0002298567875990229,-0.10287051084955146,-0.18040888320166376,0.000728395660390577
1889,-0.4186997705904493,-0.06815474267524642,-0.1266219859541003,-0.2489012484385148,-0.033705963789528344,0.0543361476468926,-0.3170559911137612,-0.16032794974362863,0.004348022620047902
1890,-0.11211206407580208,-0.07930043577234695,-0.2363442911083134,0.1130899924844773,0.10975318783696628,-0.019871338760055715,0.03378955671213035,-0.12659110327134712,0.0005608212434703858
1891,-0.4150302609448825,-0.10596772749441742,-0.21928000741567868,-0.15268462530969498,0.06355997461001958,-0.001641679248669751,-0.2586523528041124,-0.1557200328056591,0.0009838039135587821
1892,-0.05250405393145494,0.08709312946531363,-0.24653155749018563,0.05540535329806886,0.05246339324692646,0.001035370211094813,0.14249848276338248,-0.19406816424325918,-0.001969742662673049
1893,-0.19839270798405126,-0.11061662406259326,-0.196919798431006,0.019840501475123232,0.06626778217231523,0.023619827428727955,-0.09077612258747003,-0.13065201625869077,-0.0005843965666184094
1894,-0.2292919067488484,-0.003791610770456358,-0.16486165429442956,-0.03556392843184122,-0.0004852486385861564,-0.02212573538764,-0.039355539202297576,-0.1653469029330157,-0.0024637292258950887
1895,-0.1119984698614937,0.04455942753460485,-0.2920543728908823,0.014332871914513092,0.0992347692361595,0.023086704829178503,0.058892299449117946,-0.19281960365472284,-0.001157870485067311
