,tas,rlut,rsut,rsdt
0,0.23964223902709136,0.1309291268634638,0.9527383901952646,0.025146680792431653
1,0.17971745613192525,0.15658422544592554,0.17784921034741785,0.015622021459932967
2,0.042856915501545245,0.2930694820441886,0.08262833015946569,0.04874226128521286
3,-0.028840500797059576,-0.1777501389605618,-0.27345729081898185,-0.0074678240387129335
4,-0.029133974369585758,0.01185667931866874,0.1914134710601445,-0.0345069201869137
5,-0.08840660664139932,-0.05213062137573843,-0.19958449753552543,-0.048622844895362505
6,-0.0430744599409536,-0.09410153991021275,0.15662752581557982,-0.022235246453703894
7,-0.02837223040705794,-0.002953159543324091,-0.047136948576664395,-0.0383382430853203
8,-0.058201583123263845,0.02016556744661102,0.2021464508568016,-0.010062042162189755
9,-0.04649879952137326,-0.17368575806023046,-0.23890999269787017,0.01794161356377799
10,0.0385513760065237,-0.10922609026061991,-0.12992719451059997,0.07472191372937687
11,0.07364197201491152,-0.03798224660278038,0.25566391250352183,0.035509723706184104
12,-0.072237602686414,-0.44454376907714277,0.9563275180690738,0.012648612928330749
13,0.00990564476938971,0.05241588269274189,0.2680898141535124,0.0005073125457784045
14,0.052059282879270086,-0.14941997298774368,0.2539254186749105,0.01428386719652508
15,-0.028180642544725742,0.10448352293428798,0.3776717419842299,-0.02681683679048774
16,-0.09304519797467492,0.015498423206906864,0.1634785520609512,-0.0357201776388365
17,-0.0679949434021978,-0.43281793077500197,0.20257963359217968,-0.04406155609143525
18,-0.11784200140169787,-0.2611089672339517,0.3843593750289642,0.013036541430608395
19,-0.1452142869672457,-0.5313148483457439,0.4670067578056063,0.012257908065350875
20,-0.13229093068349584,-0.22080714040654925,0.133148976759756,0.014186817119536954
21,-0.10569541179535236,-0.3040597846384969,-0.13131135653077308,0.03785395361097699
22,-0.1889893276577368,-0.23654220059620457,0.07176176504620457,0.055251862655723016
23,-0.11339825548208182,-0.46025910884876,-0.1964763090026338,0.008644058507229602
24,-0.06997359257803737,-0.22560243387439982,0.14669342257106166,-0.009424670885493924
25,0.024665889685252296,-0.22067808620218443,0.38666423957631935,-0.04240166758063424
26,-0.07635626253642158,-0.5004914987166558,0.516531514921283,-0.019794154824808174
27,-0.20405150611838963,-0.3084104162614949,0.5270212757369848,-0.06612464573487387
28,-0.29649686797176855,-0.7977702558144131,0.1976479972705789,-0.0769710217518309
29,-0.22240546017985707,-0.315858270464787,0.2891392698337114,-0.0709850359602342
30,-0.30658886131965346,-0.4963093068956823,0.03311179941529474,-0.013131955756591651
31,-0.14386124219805652,-0.6512475585950028,0.1454776298194531,-0.004528998010982832
32,-0.06521125524102445,-0.43311180830380636,0.2841505838406704,-0.017723713020814102
33,-0.1515921475624964,-0.4507561845731516,1.2162675414031696,-0.022087865334924572
34,-0.49272337894103657,-1.6845495513068443,3.0671412969540626,0.059527954113718806
35,-0.5022810249923282,-1.258845485020231,1.2134649243036932,-0.004733288558895765
36,-0.3455847972114725,-0.6849868328822879,0.48590407209061937,-0.03484229908627867
37,-0.14272841192644137,-0.8067511035172288,0.7030756153708069,-0.05324848813347671
38,-0.19740739027145082,-0.29720289131356026,0.42961211848026437,-0.03376111947756044
39,-0.31729877097274084,-0.8432861363186248,0.31909499199342406,-0.06716928098148855
40,-0.27669618416246067,-0.7569094463354702,0.3830939442778316,-0.06314231507343493
41,-0.29424424496227175,-0.6149999582992507,0.5265441706262379,-0.012227067316985085
42,-0.2201900312924181,-0.5356646614076226,0.39004004349891375,0.06491052198612124
43,-0.16506132441270438,-0.6065895883661483,0.20414910643117423,0.06476541409335823
44,-0.02885035382234946,-0.13374510061819933,0.15063868839453676,0.10008044135400951
45,-0.0004320832508710737,-0.3505908571228815,0.30404254583652346,0.06812831231172822
46,-0.08760531278340977,-0.25087577014014073,0.2869914831762088,0.04596443799590588
47,-0.203255737016093,-0.6465209415757727,0.6329890491892769,-0.014064625564174094
48,-0.10334489010693915,-0.40035636744721614,0.2363044918691628,-0.032805389884686065
49,-0.023480092635963956,-0.21029168342960247,0.2883965051326385,-0.05143095237934858
50,-0.12881619421614232,-0.478332518266825,0.040656058760305314,-0.05973653906414711
51,-0.022860107179496936,-0.3888829203322075,0.05012989446369431,-0.08077801582498978
52,0.0027432373272517907,-0.4652623061373049,0.8919128723856034,-0.07672433359999786
53,-0.26970911767250527,-0.9272420746607111,1.9061750615073976,-0.03644827009867413
54,-0.26672759209054675,-0.722158839835771,0.7176065205404427,0.05915907850430813
55,-0.20028720574146064,-0.7189890747589232,0.32178408357546573,-0.0009766060164224655
56,-0.15298634501863262,-0.6636970464986405,0.22635304337126172,0.04494032632396738
57,-0.06587296128009257,-0.5341108083615325,0.4062825157985799,0.01717976561337764
58,0.025250269666003078,-0.11808410358122501,0.016288213297841025,0.06893801477497163
59,-0.040422581220525444,-0.3713546692321472,0.15598607434702672,0.003979727803937294
60,-0.134399559195856,-0.5616600350723502,0.7846623854540269,-0.021213312482075253
61,-0.06405603473325527,-0.6229943494096233,0.2532997846277141,-0.05435700192941795
62,-0.10657540328963933,-0.874967405425167,0.6430270526643227,-0.0392503507690094
63,-0.17291415379270347,-0.9464512582766531,1.0688882142423637,-0.06804038807803181
64,-0.05314635892375463,-0.6206845326775294,0.5449162243309189,-0.04339265825211669
65,0.06595808989646912,-0.45058045325612284,0.48332802839291844,0.03579635145320026
66,-0.04680762983815612,-0.44648366583984966,0.06053300286225749,0.13382121164687533
67,-0.0310976974204209,-0.29512860330945045,-0.15761234838146265,0.14041088043359196
68,-0.012986332098421371,-0.2731139210399931,0.20944039982921936,0.1474509105295283
69,0.08864548139297312,-0.5638303648798058,0.09416367605841458,0.08437459574179229
70,0.2518590728128629,-0.15431037038550244,-0.2092887047695342,0.05824006378645663
71,0.30998250992928433,-0.05132839439497161,-0.1330754468482951,-0.010337660172467622
72,0.40299609633490263,0.09161744724212895,-0.039219716200463495,-0.048227970692209965
73,0.24986587600545818,-0.16603508227993302,-0.10188969454181063,-0.05654807739625767
74,0.2862208894660512,-0.1570853392352376,0.08481499500086898,-0.008763602006297333
75,0.2528797146560464,-0.22694150331133756,0.06155224216169586,-0.0013067227060901132
76,0.3024795921417649,-0.035045704401966304,0.36623054683526846,0.05241012883453777
77,0.18204077465276214,-0.11002485688851493,-0.03747389568475512,0.10368442813341971
78,0.12288106289253165,-0.6053078486116306,0.09218235337912972,0.10667725455465416
79,0.09134522111736487,-0.24401501999318498,0.4107632049141188,0.059166705245900175
80,0.002836747807180018,-0.557967958201516,0.5416887664105161,0.053913393883533445
81,0.058475025923542034,-0.5804661759297858,0.3656624910138646,0.012991186157421453
82,0.022228225925573497,-0.5484713294206074,0.7221879843561254,0.015432385637780044
83,-0.03706315323955778,-0.7501484464451096,0.3066332748094567,-0.03257785522521317
84,0.047189375615971585,-0.2137037427459063,0.34849570436482225,-0.01730486725807623
85,0.007446713215642831,-0.4881911053017234,0.266955447511819,0.03616014640334697
86,-0.03812434033852696,-0.5543758126916885,0.36132079830147745,0.17690824551561946
87,-0.10074368957509705,-0.5257932323224281,0.3329929433201926,0.15237057618418248
88,-0.02169414981653972,-0.8903009091162062,0.4704908974202908,0.13276950328651083
89,0.14707634989616736,-0.3093485279194965,0.5151806639492236,0.125834993692024
90,0.16979079582387158,-0.05598807776189574,0.5004424443224451,0.12653330083730907
91,0.016125179363257303,-0.6243575243637736,0.4694820981512464,0.05809555563860158
92,0.06501947061167357,-0.3752627825646755,0.022274574473584607,0.022170854295609388
93,0.07618973733195844,-0.5255768245679349,0.2826192642445591,-0.01135442948373111
94,0.11150264888925676,-0.4750075859884646,-0.038912455120353684,0.02985478902411387
95,0.17489939827385115,-0.4710485727321725,0.3158354301313011,0.06756453369206383
96,0.12016793145335214,-0.2892151231898481,0.48506185352545117,0.09890051075086603
97,0.06852280224171636,-0.35258318672586597,0.24397016731320775,0.18668160030807712
98,-0.01893897479806128,-0.4780718372086312,0.5811731533960653,0.25070203017173753
99,0.04553760027107501,-0.5069163048759435,0.5032555854655385,0.18250811108089238
100,0.19626213506751355,-0.41105541452384387,0.38520564979546634,0.12094858269733777
101,0.1350058711342399,-0.4551492880718513,0.6921376624154334,0.03971454455387402
102,0.019998499419386917,-0.5412988067958224,0.2774059893298926,0.06470602648340673
103,-0.06715709173715823,-0.7548753045094543,0.5009794387130881,0.009059145175228878
104,0.06415098267586927,-0.7148475090552893,0.7627515937564056,0.005787193378523625
105,-0.01859571423477746,-0.8166895054754377,0.37619744456148396,0.060781141256882165
106,0.04548637819073065,-0.7868322246828541,0.45723869289579966,0.2139022247720277
107,0.03572122512014175,-0.6069980406722095,0.8031913573043425,0.2867055785284265
108,0.1582364509752665,-0.6787281506686611,0.5143279110395866,0.29980712207134275
109,0.011694238989718997,-0.405528051222916,0.42731520212824137,0.2417964811763227
110,0.027402595991588896,-0.6754081133761929,0.5693160526687961,0.22715667477064017
111,0.10379257970458866,-0.6365057454590044,0.5851548578296217,0.10257555281947361
112,0.10439170390401387,-0.848298855354443,0.5742339050240304,0.03624355538192958
113,0.09229687700258182,-1.3544221603667381,1.945035596246953,0.016126618856674213
