year,solar_erf
-6598.5,-0.027089621
-6597.5,-0.0504905
-6596.5,-0.063594992
-6595.5,-0.0637978
-6594.5,-0.049850876
-6593.5,-0.023766696
-6592.5,0.003081912
-6591.5,0.02191182
-6590.5,0.027528031
-6589.5,0.021256595
-6588.5,0.007715286
-6587.5,-0.011910251
-6586.5,-0.033236252
-6585.5,-0.051488937
-6584.5,-0.062159738
-6583.5,-0.061582516
-6582.5,-0.045623117
-6581.5,-0.015747995
-6580.5,0.01392432
-6579.5,0.033347049
-6578.5,0.037293997
-6577.5,0.028230057
-6576.5,0.011053812
-6575.5,-0.012206662
-6574.5,-0.035482736
-6573.5,-0.052924191
-6572.5,-0.059304831
-6571.5,-0.048524826
-6570.5,-0.014453146
-6569.5,0.025765164
-6568.5,0.054517044
-6567.5,0.06213013
-6566.5,0.052036551
-6565.5,0.033737064
-6564.5,0.007684085
-6563.5,-0.020131759
-6562.5,-0.044078659
-6561.5,-0.058478
-6560.5,-0.059445236
-6559.5,-0.042721408
-6558.5,-0.007479684
-6557.5,0.027793241
-6556.5,0.049992874
-6555.5,0.052644974
-6554.5,0.040086502
-6553.5,0.019103714
-6552.5,-0.008010104
-6551.5,-0.033953879
-6550.5,-0.052175363
-6549.5,-0.057058346
-6548.5,-0.041754172
-6547.5,-0.000521823
-6546.5,0.043347025
-6545.5,0.070242435
-6544.5,0.071755692
-6543.5,0.054610648
-6542.5,0.027418826
-6541.5,-0.005638815
-6540.5,-0.034375094
-6539.5,-0.0504905
-6538.5,-0.044609079
-6537.5,-0.003329928
-6536.5,0.060367264
-6535.5,0.101396805
-6534.5,0.105920975
-6533.5,0.087137869
-6532.5,0.057980374
-6531.5,0.019899344
-6530.5,-0.016590426
-6529.5,-0.042861813
-6528.5,-0.050849313
-6527.5,-0.029008493
-6526.5,0.031334574
-6525.5,0.087715091
-6524.5,0.109992728
-6523.5,0.097512259
-6522.5,0.070866458
-6521.5,0.031911795
-6520.5,-0.007869699
-6519.5,-0.037479611
-6518.5,-0.04624714
-6517.5,-0.017167648
-6516.5,0.060757279
-6515.5,0.122114383
-6514.5,0.13375242
-6513.5,0.11376807
-6512.5,0.085109793
-6511.5,0.044517069
-6510.5,0.003191116
-6509.5,-0.031036569
-6508.5,-0.049726071
-6507.5,-0.044609079
-6506.5,-0.002924313
-6505.5,0.06159971
-6504.5,0.103034866
-6503.5,0.107964652
-6502.5,0.09194285
-6501.5,0.066435892
-6500.5,0.031381375
-6499.5,-0.004952389
-6498.5,-0.035529538
-6497.5,-0.053314206
-6496.5,-0.051722946
-6495.5,-0.021832223
-6494.5,0.028604471
-6493.5,0.069150394
-6492.5,0.083752542
-6491.5,0.07250452
-6490.5,0.047839993
-6489.5,0.013066287
-6488.5,-0.021052194
-6487.5,-0.044078659
-6486.5,-0.044874289
-6485.5,-0.006387643
-6484.5,0.068276761
-6483.5,0.117808621
-6482.5,0.123159622
-6481.5,0.104626126
-6480.5,0.076966287
-6479.5,0.039134866
-6478.5,0.000289408
-6477.5,-0.032503024
-6476.5,-0.051691745
-6475.5,-0.051130124
-6474.5,-0.021598215
-6473.5,0.032333011
-6472.5,0.075780643
-6471.5,0.091428031
-6470.5,0.082598099
-6469.5,0.065655863
-6468.5,0.038464041
-6467.5,0.006904056
-6466.5,-0.024078708
-6465.5,-0.048166012
-6464.5,-0.060584079
-6463.5,-0.056964743
-6462.5,-0.033095846
-6461.5,0.002598294
-6460.5,0.033737064
-6459.5,0.049306449
-6458.5,0.047247171
-6457.5,0.034813504
-6456.5,0.014532742
-6455.5,-0.010537399
-6454.5,-0.035186325
-6453.5,-0.053985031
-6452.5,-0.062596554
-6451.5,-0.057120749
-6450.5,-0.033501462
-6449.5,-0.000459421
-6448.5,0.027902445
-6447.5,0.041942972
-6446.5,0.0400397
-6445.5,0.028713675
-6444.5,0.01046099
-6443.5,-0.012487472
-6442.5,-0.035654342
-6441.5,-0.054515451
-6440.5,-0.064999045
-6439.5,-0.064577829
-6438.5,-0.051442135
-6437.5,-0.027011618
-6436.5,-0.00178547
-6435.5,0.016233206
-6434.5,0.022255033
-6433.5,0.017762064
-6432.5,0.007325272
-6431.5,-0.008805734
-6430.5,-0.027682443
-6429.5,-0.045997531
-6428.5,-0.060053659
-6427.5,-0.066980319
-6426.5,-0.064936642
-6425.5,-0.053189401
-6424.5,-0.034983517
-6423.5,-0.016668429
-6422.5,-0.003563937
-6421.5,0.001131839
-6420.5,-0.002612301
-6419.5,-0.01242507
-6418.5,-0.026886813
-6417.5,-0.042955417
-6416.5,-0.056871139
-6415.5,-0.06513945
-6414.5,-0.065077048
-6413.5,-0.05343901
-6412.5,-0.029694919
-6411.5,-0.004453171
-6410.5,0.014345535
-6409.5,0.021428201
-6408.5,0.017372049
-6407.5,0.005968021
-6406.5,-0.011723044
-6405.5,-0.031910202
-6404.5,-0.050006882
-6403.5,-0.061520114
-6402.5,-0.062549753
-6401.5,-0.048478024
-6400.5,-0.019897751
-6399.5,0.009743363
-6398.5,0.030336136
-6397.5,0.035843143
-6396.5,0.027980448
-6395.5,0.012551468
-6394.5,-0.009164548
-6393.5,-0.032097409
-6392.5,-0.051161325
-6391.5,-0.061488913
-6390.5,-0.059523239
-6389.5,-0.04091174
-6388.5,-0.007854098
-6387.5,0.023315872
-6386.5,0.041958573
-6385.5,0.043893045
-6384.5,0.034454691
-6383.5,0.018027274
-6382.5,-0.004421969
-6381.5,-0.028353268
-6380.5,-0.049226852
-6379.5,-0.062596554
-6378.5,-0.065217453
-6377.5,-0.05449985
-6376.5,-0.030693356
-6375.5,-0.004031955
-6374.5,0.016498416
-6373.5,0.02484473
-6372.5,0.02111619
-6371.5,0.010055374
-6370.5,-0.007120871
-6369.5,-0.027401633
-6368.5,-0.04677756
-6367.5,-0.061052096
-6366.5,-0.067073923
-6365.5,-0.062518551
-6364.5,-0.045295505
-6363.5,-0.021020993
-6362.5,0.001319046
-6361.5,0.014938358
-6360.5,0.016997635
-6359.5,0.009368949
-6358.5,-0.004749582
-6357.5,-0.02359509
-6356.5,-0.042627804
-6355.5,-0.057198752
-6354.5,-0.063423385
-6353.5,-0.057183151
-6352.5,-0.033657467
-6351.5,-0.002222287
-6350.5,0.024439115
-6349.5,0.037481204
-6348.5,0.035453128
-6347.5,0.024158304
-6346.5,0.006014823
-6345.5,-0.016512424
-6344.5,-0.038836862
-6343.5,-0.056309518
-6342.5,-0.064999045
-6341.5,-0.06220654
-6340.5,-0.045326706
-6339.5,-0.018353293
-6338.5,0.007340872
-6337.5,0.023627884
-6336.5,0.026794803
-6335.5,0.019665335
-6334.5,0.005843216
-6333.5,-0.013626315
-6332.5,-0.034562301
-6331.5,-0.052643381
-6330.5,-0.063594992
-6329.5,-0.064109811
-6328.5,-0.050786911
-6327.5,-0.025233151
-6326.5,0.001319046
-6325.5,0.020289359
-6324.5,0.026061575
-6323.5,0.018417288
-6322.5,0.001225443
-6321.5,-0.021364206
-6320.5,-0.04198818
-6319.5,-0.053470212
-6318.5,-0.047323581
-6317.5,-0.010428195
-6316.5,0.045375101
-6315.5,0.084594974
-6314.5,0.092800882
-6313.5,0.075640238
-6312.5,0.047153568
-6311.5,0.009914969
-6310.5,-0.024281515
-6309.5,-0.045825925
-6308.5,-0.044265866
-6307.5,-0.00389155
-6306.5,0.069431204
-6305.5,0.116388968
-6304.5,0.119134671
-6303.5,0.095608988
-6302.5,0.061194095
-6301.5,0.018542093
-6300.5,-0.019694943
-6299.5,-0.043782248
-6298.5,-0.043626242
-6297.5,-0.00311152
-6296.5,0.075609036
-6295.5,0.124984891
-6294.5,0.125967728
-6293.5,0.101662015
-6292.5,0.066077078
-6291.5,0.022348636
-6290.5,-0.017152048
-6289.5,-0.042737009
-6288.5,-0.044843088
-6287.5,-0.007776095
-6286.5,0.070460843
-6285.5,0.123284427
-6284.5,0.127558988
-6283.5,0.102941263
-6282.5,0.066139481
-6281.5,0.020492166
-6280.5,-0.019414133
-6279.5,-0.042627804
-6278.5,-0.033813473
-6277.5,0.030024124
-6276.5,0.117668216
-6275.5,0.149587015
-6274.5,0.132597977
-6273.5,0.105312552
-6272.5,0.063003763
-6271.5,0.017777664
-6270.5,-0.021551413
-6269.5,-0.044796286
-6268.5,-0.042268991
-6267.5,0.002972708
-6266.5,0.080055203
-6265.5,0.124750882
-6264.5,0.123409232
-6263.5,0.101334403
-6262.5,0.067153519
-6261.5,0.02510994
-6260.5,-0.01428154
-6259.5,-0.041691769
-6258.5,-0.04863403
-6257.5,-0.021567013
-6256.5,0.046701151
-6255.5,0.103674491
-6254.5,0.120055106
-6253.5,0.103908499
-6252.5,0.07837034
-6251.5,0.04081973
-6250.5,0.001584256
-6249.5,-0.031566989
-6248.5,-0.05022529
-6247.5,-0.046605954
-6246.5,-0.008914938
-6245.5,0.052925784
-6244.5,0.095733792
-6243.5,0.103892899
-6242.5,0.088417117
-6241.5,0.065655863
-6240.5,0.033081839
-6239.5,-0.001473459
-6238.5,-0.032378219
-6237.5,-0.053048996
-6236.5,-0.059304831
-6235.5,-0.04676196
-6234.5,-0.011379831
-6233.5,0.029088089
-6232.5,0.056903934
-6231.5,0.063534183
-6230.5,0.054485843
-6229.5,0.03816763
-6228.5,0.014002323
-6227.5,-0.013017892
-6226.5,-0.038384445
-6225.5,-0.056902341
-6224.5,-0.064827438
-6223.5,-0.059195627
-6222.5,-0.038103634
-6221.5,-0.009601364
-6220.5,0.015312772
-6219.5,0.028620072
-6218.5,0.028089652
-6217.5,0.017777664
-6216.5,0.001225443
-6215.5,-0.019804147
-6214.5,-0.040740134
-6213.5,-0.057198752
-6212.5,-0.06540466
-6211.5,-0.062877365
-6210.5,-0.047136374
-6209.5,-0.020958591
-6208.5,0.004392362
-6207.5,0.021022586
-6206.5,0.024797928
-6205.5,0.017637259
-6204.5,0.00328472
-6203.5,-0.01668403
-6202.5,-0.037479611
-6201.5,-0.054141037
-6200.5,-0.06222214
-6199.5,-0.057261154
-6198.5,-0.033813473
-6197.5,-0.000365817
-6196.5,0.028557669
-6195.5,0.043050614
-6194.5,0.040897733
-6193.5,0.027730838
-6192.5,0.006701248
-6191.5,-0.018400094
-6190.5,-0.041364157
-6189.5,-0.056340719
-6188.5,-0.058431198
-6187.5,-0.041520163
-6186.5,-0.003751144
-6185.5,0.034267484
-6184.5,0.05760596
-6183.5,0.059571634
-6182.5,0.046186331
-6181.5,0.024875931
-6180.5,-0.002799509
-6179.5,-0.029975729
-6178.5,-0.050599704
-6177.5,-0.059460837
-6176.5,-0.051910153
-6175.5,-0.021613815
-6174.5,0.019509329
-6173.5,0.051459329
-6172.5,0.062910159
-6171.5,0.05387742
-6170.5,0.032925833
-6169.5,0.003362723
-6168.5,-0.026200387
-6167.5,-0.046980368
-6166.5,-0.050708908
-6165.5,-0.025233151
-6164.5,0.03442349
-6163.5,0.085936624
-6162.5,0.10473533
-6161.5,0.092676077
-6160.5,0.070975662
-6159.5,0.038354837
-6158.5,0.002567093
-6157.5,-0.029601315
-6156.5,-0.050724509
-6155.5,-0.055716696
-6154.5,-0.038150436
-6153.5,0.007247269
-6152.5,0.053643411
-6151.5,0.079477982
-6150.5,0.07783992
-6149.5,0.05946243
-6148.5,0.03071055
-6147.5,-0.003329928
-6146.5,-0.033158249
-6145.5,-0.0505061
-6144.5,-0.046855563
-6143.5,-0.009960177
-6142.5,0.051568533
-6141.5,0.094657352
-6140.5,0.102098831
-6139.5,0.079540384
-6138.5,0.043549832
-6137.5,0.000726224
-6136.5,-0.032097409
-6135.5,-0.041052145
-6134.5,-0.000911838
-6133.5,0.100663577
-6132.5,0.159696195
-6131.5,0.148978592
-6130.5,0.117215799
-6129.5,0.06957161
-6128.5,0.018074075
-6127.5,-0.022986667
-6126.5,-0.041114548
-6125.5,-0.013127096
-6124.5,0.088619925
-6123.5,0.166560452
-6122.5,0.164282767
-6121.5,0.142317142
-6120.5,0.106810208
-6119.5,0.061443704
-6118.5,0.014969559
-6117.5,-0.023766696
-6116.5,-0.046574753
-6115.5,-0.044718283
-6114.5,-0.003470334
-6113.5,0.06584307
-6112.5,0.110507547
-6111.5,0.113924075
-6110.5,0.091396829
-6109.5,0.057683963
-6108.5,0.015702786
-6107.5,-0.021645016
-6106.5,-0.044453073
-6105.5,-0.041364157
-6104.5,0.005203592
-6103.5,0.08476658
-6102.5,0.129134647
-6101.5,0.125827323
-6100.5,0.102348441
-6099.5,0.065749466
-6098.5,0.022130228
-6097.5,-0.017432858
-6096.5,-0.042908615
-6095.5,-0.043860251
-6094.5,-0.003064718
-6093.5,0.074922611
-6092.5,0.124064456
-6091.5,0.126342142
-6090.5,0.106030179
-6089.5,0.075094217
-6088.5,0.034813504
-6087.5,-0.005092795
-6086.5,-0.036434372
-6085.5,-0.051754147
-6084.5,-0.042222189
-6083.5,0.004579569
-6082.5,0.065219046
-6081.5,0.100975589
-6080.5,0.101037991
-6079.5,0.081630863
-6078.5,0.052176956
-6077.5,0.015328372
-6076.5,-0.019663742
-6075.5,-0.044874289
-6074.5,-0.053657419
-6073.5,-0.037744821
-6072.5,0.01233306
-6071.5,0.066435892
-6070.5,0.095328177
-6069.5,0.093580911
-6068.5,0.07916597
-6067.5,0.054626248
-6066.5,0.022957059
-6065.5,-0.010162985
-6064.5,-0.038540451
-6063.5,-0.056418722
-6062.5,-0.059055221
-6061.5,-0.04117695
-6060.5,-0.004889987
-6059.5,0.031053763
-6058.5,0.052941385
-6057.5,0.054953861
-6056.5,0.042910208
-6055.5,0.023315872
-6054.5,-0.002627902
-6053.5,-0.028914889
-6052.5,-0.050006882
-6051.5,-0.06088049
-6050.5,-0.057744772
-6049.5,-0.03612236
-6048.5,-0.000646628
-6047.5,0.031178568
-6046.5,0.048308011
-6045.5,0.046825955
-6044.5,0.032286209
-6043.5,0.009431351
-6042.5,-0.017573263
-6041.5,-0.041270553
-6040.5,-0.055092673
-6039.5,-0.052986593
-6038.5,-0.026574801
-6037.5,0.021287796
-6036.5,0.061521707
-6035.5,0.078573148
-6034.5,0.071896097
-6033.5,0.055125467
-6032.5,0.028713675
-6031.5,-0.001957077
-6030.5,-0.030958566
-6029.5,-0.051769748
-6028.5,-0.059492038
-6027.5,-0.048930441
-6026.5,-0.01535798
-6025.5,0.024797928
-6024.5,0.053768216
-6023.5,0.061911722
-6022.5,0.052504569
-6021.5,0.035203519
-6020.5,0.010086575
-6019.5,-0.017339255
-6018.5,-0.041910177
-6017.5,-0.058087985
-6016.5,-0.062253342
-6015.5,-0.050958517
-6014.5,-0.021769821
-6013.5,0.011677835
-6012.5,0.036482767
-6011.5,0.044860282
-6010.5,0.038542044
-6009.5,0.024688724
-6008.5,0.003690335
-6007.5,-0.020303366
-6006.5,-0.042799411
-6005.5,-0.058992819
-6004.5,-0.06540466
-6003.5,-0.05928923
-6002.5,-0.038462448
-6001.5,-0.010709006
-6000.5,0.013440701
-5999.5,0.026357987
-5998.5,0.026108377
-5997.5,0.016451615
-5996.5,-0.000147409
-5995.5,-0.021192599
-5994.5,-0.041832175
-5993.5,-0.057183151
-5992.5,-0.063126974
-5991.5,-0.05529548
-5990.5,-0.029788522
-5989.5,0.002161478
-5988.5,0.028120853
-5987.5,0.039618485
-5986.5,0.037075589
-5985.5,0.028261258
-5984.5,0.013518704
-5983.5,-0.005326803
-5982.5,-0.025794772
-5981.5,-0.044749484
-5980.5,-0.059164426
-5979.5,-0.066652707
-5978.5,-0.066621506
-5977.5,-0.061176901
-5976.5,-0.052159762
-5975.5,-0.042081784
-5974.5,-0.033673068
-5973.5,-0.028821286
-5972.5,-0.028259665
-5971.5,-0.031488986
-5970.5,-0.037620016
-5969.5,-0.045950729
-5968.5,-0.05474946
-5967.5,-0.06222214
-5966.5,-0.066605905
-5965.5,-0.066715109
-5964.5,-0.061239303
-5963.5,-0.05024089
-5962.5,-0.037666818
-5961.5,-0.026824411
-5960.5,-0.020428171
-5959.5,-0.019741745
-5958.5,-0.02493674
-5957.5,-0.034281491
-5956.5,-0.045950729
-5955.5,-0.056652731
-5954.5,-0.063236178
-5953.5,-0.062612155
-5952.5,-0.049351657
-5951.5,-0.021286203
-5950.5,0.007762088
-5949.5,0.028245658
-5948.5,0.033877469
-5947.5,0.024704324
-5946.5,0.004938382
-5945.5,-0.020225363
-5944.5,-0.041769772
-5943.5,-0.051239328
-5942.5,-0.035935153
-5941.5,0.019493729
-5940.5,0.079758792
-5939.5,0.109087894
-5938.5,0.103378079
-5937.5,0.084142557
-5936.5,0.052457767
-5935.5,0.014860355
-5934.5,-0.020584176
-5933.5,-0.045373508
-5932.5,-0.051956955
-5931.5,-0.029070895
-5930.5,0.026966409
-5929.5,0.077949124
-5928.5,0.099415531
-5927.5,0.090679202
-5926.5,0.071677689
-5925.5,0.042098978
-5924.5,0.008027298
-5923.5,-0.02440632
-5922.5,-0.048259616
-5921.5,-0.0584936
-5920.5,-0.050272092
-5919.5,-0.01749526
-5918.5,0.025999173
-5917.5,0.058573197
-5916.5,0.068807181
-5915.5,0.059431229
-5914.5,0.041490555
-5913.5,0.015109964
-5912.5,-0.013829123
-5911.5,-0.039710495
-5910.5,-0.056559128
-5909.5,-0.060318869
-5908.5,-0.046683957
-5907.5,-0.013064694
-5906.5,0.023534281
-5905.5,0.04855762
-5904.5,0.054454642
-5903.5,0.045187894
-5902.5,0.028276859
-5901.5,0.00408035
-5900.5,-0.022066232
-5899.5,-0.045045895
-5898.5,-0.059616842
-5897.5,-0.062050534
-5896.5,-0.048649631
-5895.5,-0.018743307
-5894.5,0.013315897
-5893.5,0.035874344
-5892.5,0.04216138
-5891.5,0.034579495
-5890.5,0.020117752
-5889.5,-0.000896237
-5888.5,-0.024281515
-5887.5,-0.045825925
-5886.5,-0.061020895
-5885.5,-0.066824313
-5884.5,-0.061348508
-5883.5,-0.042971017
-5882.5,-0.01776047
-5881.5,0.004844779
-5880.5,0.018011673
-5879.5,0.019041312
-5878.5,0.010117777
-5877.5,-0.004952389
-5876.5,-0.024484323
-5875.5,-0.043704245
-5874.5,-0.058134787
-5873.5,-0.064047409
-5872.5,-0.05794758
-5871.5,-0.035498337
-5870.5,-0.005030392
-5869.5,0.021162991
-5868.5,0.034485892
-5867.5,0.03283223
-5866.5,0.020928983
-5865.5,0.002083475
-5864.5,-0.020833786
-5863.5,-0.042424997
-5862.5,-0.057604367
-5861.5,-0.062440549
-5860.5,-0.053002194
-5859.5,-0.025170749
-5858.5,0.008479715
-5857.5,0.034595096
-5856.5,0.044688675
-5855.5,0.039322074
-5854.5,0.024969534
-5853.5,0.002941507
-5852.5,-0.02200383
-5851.5,-0.044234665
-5850.5,-0.05821279
-5849.5,-0.059304831
-5848.5,-0.041863376
-5847.5,-0.006512448
-5846.5,0.028432865
-5845.5,0.050008475
-5844.5,0.052847782
-5843.5,0.043081815
-5842.5,0.025749564
-5841.5,0.00169346
-5840.5,-0.024016305
-5839.5,-0.046481149
-5838.5,-0.060677682
-5837.5,-0.062861764
-5836.5,-0.049273654
-5835.5,-0.020989792
-5834.5,0.008900931
-5833.5,0.029992923
-5832.5,0.036170755
-5831.5,0.028916483
-5830.5,0.0133939
-5829.5,-0.008743332
-5828.5,-0.032050607
-5827.5,-0.050833713
-5826.5,-0.059975656
-5825.5,-0.054172238
-5824.5,-0.026699606
-5823.5,0.01208345
-5822.5,0.043783841
-5821.5,0.057293949
-5820.5,0.05202095
-5819.5,0.035889945
-5818.5,0.010726199
-5817.5,-0.017526462
-5816.5,-0.041800973
-5815.5,-0.055404684
-5814.5,-0.05128613
-5813.5,-0.01988215
-5812.5,0.028245658
-5811.5,0.065811868
-5810.5,0.079009964
-5809.5,0.070538846
-5808.5,0.052894583
-5807.5,0.025484354
-5806.5,-0.005451608
-5805.5,-0.033907077
-5804.5,-0.053267404
-5803.5,-0.058259592
-5802.5,-0.042424997
-5801.5,-0.004000754
-5800.5,0.035952347
-5799.5,0.060960086
-5798.5,0.064033402
-5797.5,0.051864945
-5796.5,0.03044534
-5795.5,0.001896268
-5794.5,-0.026637204
-5793.5,-0.048353219
-5792.5,-0.057136349
-5791.5,-0.045560715
-5790.5,-0.006793259
-5789.5,0.038261234
-5788.5,0.068370365
-5787.5,0.073549759
-5786.5,0.060039652
-5785.5,0.03790242
-5784.5,0.007949295
-5783.5,-0.022206637
-5782.5,-0.04596633
-5781.5,-0.057339157
-5780.5,-0.050802511
-5779.5,-0.01880571
-5778.5,0.027060013
-5777.5,0.062098929
-5776.5,0.07358096
-5775.5,0.063253372
-5774.5,0.043081815
-5773.5,0.014049124
-5772.5,-0.016652829
-5771.5,-0.042159787
-5770.5,-0.055794699
-5769.5,-0.052019357
-5768.5,-0.023267477
-5767.5,0.02459512
-5766.5,0.06319097
-5765.5,0.078042728
-5764.5,0.069431204
-5763.5,0.049556058
-5762.5,0.019712137
-5761.5,-0.012612277
-5760.5,-0.039523288
-5759.5,-0.053626217
-5758.5,-0.046855563
-5757.5,-0.008103708
-5756.5,0.046279935
-5755.5,0.083736942
-5754.5,0.091178421
-5753.5,0.076919486
-5752.5,0.054111429
-5751.5,0.022099027
-5750.5,-0.011161423
-5749.5,-0.039148874
-5748.5,-0.055186276
-5747.5,-0.054000632
-5746.5,-0.028634079
-5745.5,0.017356449
-5744.5,0.056950736
-5743.5,0.074797806
-5742.5,0.069337601
-5741.5,0.052707376
-5740.5,0.026264383
-5739.5,-0.004546774
-5738.5,-0.033049045
-5737.5,-0.052346969
-5736.5,-0.056777536
-5735.5,-0.039164474
-5734.5,0.003050711
-5733.5,0.045531107
-5732.5,0.07011763
-5731.5,0.070866458
-5730.5,0.058417191
-5729.5,0.038261234
-5728.5,0.011303421
-5727.5,-0.017276852
-5726.5,-0.042503
-5725.5,-0.059382834
-5724.5,-0.064515426
-5723.5,-0.055420285
-5722.5,-0.03106777
-5721.5,-0.001707467
-5720.5,0.021802616
-5719.5,0.032130203
-5718.5,0.029181693
-5717.5,0.018838504
-5716.5,0.002317484
-5715.5,-0.01801008
-5714.5,-0.038634054
-5713.5,-0.055654294
-5712.5,-0.065638669
-5711.5,-0.066683908
-5710.5,-0.058119186
-5709.5,-0.040755734
-5708.5,-0.0212082
-5707.5,-0.005326803
-5706.5,0.002598294
-5705.5,0.001755863
-5704.5,-0.006075632
-5703.5,-0.019632541
-5702.5,-0.036153561
-5701.5,-0.051504538
-5700.5,-0.061551315
-5699.5,-0.062362546
-5698.5,-0.048415622
-5697.5,-0.019554538
-5696.5,0.010336185
-5695.5,0.031100565
-5694.5,0.036654373
-5693.5,0.028760477
-5692.5,0.012769876
-5691.5,-0.009632565
-5690.5,-0.03292424
-5689.5,-0.051473337
-5688.5,-0.060272067
-5687.5,-0.054312643
-5686.5,-0.027105221
-5685.5,0.011241019
-5684.5,0.042644998
-5683.5,0.0560147
-5682.5,0.05039849
-5681.5,0.034298685
-5680.5,0.010070975
-5679.5,-0.017339255
-5678.5,-0.041551364
-5677.5,-0.056527926
-5676.5,-0.057573166
-5675.5,-0.039024069
-5674.5,0.000523416
-5673.5,0.038900858
-5672.5,0.061225296
-5671.5,0.062161331
-5670.5,0.050601297
-5669.5,0.031615384
-5668.5,0.006108426
-5667.5,-0.02094299
-5666.5,-0.044796286
-5665.5,-0.060630881
-5664.5,-0.065201852
-5663.5,-0.056231515
-5662.5,-0.032971042
-5661.5,-0.005061593
-5660.5,0.017418851
-5659.5,0.027621634
-5658.5,0.024626322
-5657.5,0.012582669
-5656.5,-0.006325241
-5655.5,-0.028197262
-5654.5,-0.047604391
-5653.5,-0.059351633
-5652.5,-0.058930417
-5651.5,-0.040396921
-5650.5,-0.004921188
-5649.5,0.02910369
-5648.5,0.049415653
-5647.5,0.051318924
-5646.5,0.041256546
-5645.5,0.023846292
-5644.5,3.98E-05
-5643.5,-0.025279953
-5642.5,-0.047370383
-5641.5,-0.061488913
-5640.5,-0.064187814
-5639.5,-0.052393771
-5638.5,-0.026621603
-5637.5,0.00167786
