year,stratospheric_AOD
1815.041667,0.003918034
1815.125,0.003830474
1815.208333,0.003750523
1815.291667,0.003677518
1815.375,0.144691519
1815.458333,0.2267848
1815.541667,0.281814376
1815.625,0.317934911
1815.708333,0.339294036
1815.791667,0.350921247
1815.875,0.355701345
1815.958333,0.354317625
1816.041667,0.346556421
1816.125,0.333901047
1816.208333,0.318009634
1816.291667,0.299267879
1816.375,0.280033256
1816.458333,0.260989928
1816.541667,0.242457247
1816.625,0.224650684
1816.708333,0.207708034
1816.791667,0.191709505
1816.875,0.176692971
1816.958333,0.162665731
1817.041667,0.149613459
1817.125,0.137506837
1817.208333,0.126306534
1817.291667,0.115966894
1817.375,0.106438708
1817.458333,0.097671222
1817.541667,0.089613612
1817.625,0.082215992
1817.708333,0.075430157
1817.791667,0.069209996
1817.875,0.063511805
1817.958333,0.05829443
1818.041667,0.053519352
1818.125,0.049150648
1818.208333,0.045154952
1818.291667,0.041501359
1818.375,0.038161304
1818.458333,0.035108437
1818.541667,0.032318501
1818.625,0.029769181
1818.708333,0.027439982
1818.791667,0.025312098
1818.875,0.023368281
1818.958333,0.021592727
1819.041667,0.019970964
1819.125,0.018489741
1819.208333,0.017136934
1819.291667,0.015901451
1819.375,0.01477315
1819.458333,0.013742758
1819.541667,0.012801799
1819.625,0.011942528
1819.708333,0.011157862
1819.791667,0.010441333
1819.875,0.009787031
1819.958333,0.009189558
1820.041667,0.008643983
1820.125,0.008145801
1820.208333,0.007690896
1820.291667,0.007275511
1820.375,0.006896213
1820.458333,0.006549871
1820.541667,0.00623362
1820.625,0.005944849
1820.708333,0.005681168
1820.791667,0.005440399
1820.875,0.005220549
1820.958333,0.005019804
1821.041667,0.004836503
1821.125,0.007477131
1821.208333,0.009250588
1821.291667,0.010376999
1821.375,0.011024515
1821.458333,0.011321308
1821.541667,0.011364777
1821.625,0.011228651
1821.708333,0.010968492
1821.791667,0.010625937
1821.875,0.010231976
1821.958333,0.009809483
1822.041667,0.00937516
1822.125,0.00894104
1822.208333,0.008515615
1822.291667,0.008104722
1822.375,0.007712205
1822.458333,0.007340422
1822.541667,0.006990623
1822.625,0.006663253
1822.708333,0.006358173
1822.791667,0.006074865
1822.875,0.016119529
1822.958333,0.022949199
1823.041667,0.027374678
1823.125,0.030015579
1823.208333,0.031344601
1823.291667,0.031721415
1823.375,0.031418755
1823.458333,0.030642556
1823.541667,0.029547551
1823.625,0.028249249
1823.708333,0.026833166
1823.791667,0.025361908
1823.875,0.023880666
1823.958333,0.022421497
1824.041667,0.021006636
1824.125,0.019650955
1824.208333,0.018363811
1824.291667,0.017150723
1824.375,0.016013606
1824.458333,0.014952512
1824.541667,0.013965982
1824.625,0.013051535
1824.708333,0.012206004
1824.791667,0.011425803
1824.875,0.010707118
1824.958333,0.010046045
1825.041667,0.009438688
1825.125,0.008881231
1825.208333,0.008369995
1825.291667,0.007901465
1825.375,0.007472316
1825.458333,0.007079424
1825.541667,0.00671987
1825.625,0.006390936
1825.708333,0.006090104
1825.791667,0.00581504
1825.875,0.005563591
1825.958333,0.005333775
1826.041667,0.005123762
1826.125,0.004931871
1826.208333,0.004756555
1826.291667,0.004596396
1826.375,0.004450094
1826.458333,0.004316458
1826.541667,0.004194398
1826.625,0.004082917
1826.708333,0.003981101
1826.791667,0.003888114
1826.875,0.003803194
1826.958333,0.003725645
1827.041667,0.003654828
1827.125,0.00359016
1827.208333,0.003531107
1827.291667,0.00347718
1827.375,0.003427937
1827.458333,0.003382971
1827.541667,0.003341912
1827.625,0.00330442
1827.708333,0.003270184
1827.791667,0.003238922
1827.875,0.003210376
1827.958333,0.00318431
1828.041667,0.00316051
1828.125,0.003138778
1828.208333,0.003118934
1828.291667,0.003100814
1828.375,0.003084267
1828.458333,0.003069159
1828.541667,0.003055364
1828.625,0.003042768
1828.708333,0.003031267
1828.791667,0.003020765
1828.875,0.003011174
1828.958333,0.003002417
1829.041667,0.002994422
1829.125,0.002987123
1829.208333,0.002980458
1829.291667,0.00297437
1829.375,0.00296881
1829.458333,0.002963735
1829.541667,0.002959101
1829.625,0.00295487
1829.708333,0.002951007
1829.791667,0.002947479
1829.875,0.002944257
1829.958333,0.002941315
1830.041667,0.00293863
1830.125,0.002936179
1830.208333,0.00293394
1830.291667,0.002931895
1830.375,0.002930027
1830.458333,0.002928321
1830.541667,0.002926765
1830.625,0.002925344
1830.708333,0.002924047
1830.791667,0.002922862
1830.875,0.002921779
1830.958333,0.00292079
1831.041667,0.002919891
1831.125,0.069149539
1831.208333,0.114591203
1831.291667,0.144460292
1831.375,0.162052085
1831.458333,0.171097927
1831.541667,0.174517674
1831.625,0.174198262
1831.708333,0.17103372
1831.791667,0.164903855
1831.875,0.157355172
1831.958333,0.14898059
1832.041667,0.14018744
1832.125,0.131272166
1832.208333,0.122446762
1832.291667,0.11385913
1832.375,0.105608907
1832.458333,0.097759698
1832.541667,0.090352061
1832.625,0.083397674
1832.708333,0.076900656
1832.791667,0.070854841
1832.875,0.065246965
1832.958333,0.060058982
1833.041667,0.055269845
1833.125,0.050856778
1833.208333,0.046796239
1833.291667,0.043064618
1833.375,0.039638719
1833.458333,0.036496137
1833.541667,0.033615475
1833.625,0.030976483
1833.708333,0.028560119
1833.791667,0.026348565
1833.875,0.024325217
1833.958333,0.022474644
1834.041667,0.020782541
1834.125,0.019235677
1834.208333,0.017821845
1834.291667,0.016529797
1834.375,0.015349187
1834.458333,0.014270514
1834.541667,0.013285065
1834.625,0.01238485
1834.708333,0.011562552
1834.791667,0.010811471
1834.875,0.010125476
1834.958333,0.009498955
1835.041667,0.008926776
1835.125,0.056775943
1835.208333,0.089488436
1835.291667,0.11086947
1835.375,0.123830034
1835.458333,0.130591639
1835.541667,0.13284498
1835.625,0.131872438
1835.708333,0.128642728
1835.791667,0.123883608
1835.875,0.118138517
1835.958333,0.111810261
1836.041667,0.105194951
1836.125,0.098507536
1836.208333,0.091901322
1836.291667,0.085482869
1836.375,0.079323661
1836.458333,0.073468963
1836.541667,0.067945582
1836.625,0.062763804
1836.708333,0.057925448
1836.791667,0.053425012
1836.875,0.049251923
1836.958333,0.045392258
1837.041667,0.041829994
1837.125,0.038547938
1837.208333,0.035528418
1837.291667,0.032753766
1837.375,0.030206669
1837.458333,0.027870414
1837.541667,0.025729044
1837.625,0.023767469
1837.708333,0.021971486
1837.791667,0.020327818
1837.875,0.018824083
1837.958333,0.017448789
1838.041667,0.016191286
1838.125,0.015041731
1838.208333,0.013991047
1838.291667,0.013030872
1838.375,0.012153519
1838.458333,0.01135193
1838.541667,0.010619628
1838.625,0.009950675
1838.708333,0.00933963
1838.791667,0.008781512
1838.875,0.00827176
1838.958333,0.007806204
1839.041667,0.00738103
1839.125,0.006992743
1839.208333,0.006638151
1839.291667,0.006314338
1839.375,0.006018634
1839.458333,0.005748606
1839.541667,0.005502026
1839.625,0.005276861
1839.708333,0.005071253
1839.791667,0.004883503
1839.875,0.004712061
1839.958333,0.004555514
1840.041667,0.004412568
1840.125,0.004282042
1840.208333,0.004162856
1840.291667,0.004054024
1840.375,0.003954649
1840.458333,0.003863908
1840.541667,0.003781052
1840.625,0.003705397
1840.708333,0.003636315
1840.791667,0.003573235
1840.875,0.003515636
1840.958333,0.003463042
1841.041667,0.00341502
1841.125,0.003371171
1841.208333,0.003331132
1841.291667,0.003294572
1841.375,0.003261187
1841.458333,0.003230704
1841.541667,0.003202871
1841.625,0.003177457
1841.708333,0.003154251
1841.791667,0.003133062
1841.875,0.003113713
1841.958333,0.003096045
1842.041667,0.003079914
1842.125,0.003065186
1842.208333,0.003051736
1842.291667,0.003039455
1842.375,0.003028239
1842.458333,0.003017999
1842.541667,0.00300865
1842.625,0.003000114
1842.708333,0.002992319
1842.791667,0.002985201
1842.875,0.0029787
1842.958333,0.002972765
1843.041667,0.002967347
1843.125,0.0029624
1843.208333,0.002957883
1843.291667,0.002953757
1843.375,0.002949989
1843.458333,0.002946549
1843.541667,0.002943409
1843.625,0.002940542
1843.708333,0.002937924
1843.791667,0.002935533
1843.875,0.002933348
1843.958333,0.002931355
1844.041667,0.002929535
1844.125,0.002927874
1844.208333,0.002926357
1844.291667,0.002924971
1844.375,0.002923704
1844.458333,0.002922548
1844.541667,0.002921494
1844.625,0.002920531
1844.708333,0.002919652
1844.791667,0.002918849
1844.875,0.002918115
1844.958333,0.002917445
1845.041667,0.002916834
1845.125,0.002916277
1845.208333,0.002915767
1845.291667,0.002915301
1845.375,0.002914875
1845.458333,0.002914486
1845.541667,0.002914132
1845.625,0.002913809
1845.708333,0.002913514
1845.791667,0.002913244
1845.875,0.002912997
1845.958333,0.002912771
1846.041667,0.002912567
1846.125,0.007864603
1846.208333,0.011261519
1846.291667,0.013494089
1846.375,0.014860961
1846.458333,0.01558989
1846.541667,0.015854151
1846.625,0.015785175
1846.708333,0.015482316
1846.791667,0.015020351
1846.875,0.014455248
1846.958333,0.013828565
1847.041667,0.013170853
1847.125,0.012504256
1847.208333,0.011844562
1847.291667,0.01120275
1847.375,0.010586204
1847.458333,0.009999622
1847.541667,0.009445737
1847.625,0.008925843
1847.708333,0.008440189
1847.791667,0.007988286
1847.875,0.007569129
1847.958333,0.007181372
1848.041667,0.006823438
1848.125,0.006493621
1848.208333,0.006190157
1848.291667,0.005911279
1848.375,0.005655251
1848.458333,0.005420397
1848.541667,0.005205116
1848.625,0.005007895
1848.708333,0.00482731
1848.791667,0.004662029
1848.875,0.004510813
1848.958333,0.00437251
1849.041667,0.004246052
1849.125,0.00413045
1849.208333,0.00402479
1849.291667,0.003928232
1849.375,0.003840001
1849.458333,0.003759387
1849.541667,0.003685742
1849.625,0.003618467
1849.708333,0.003557014
